user_id,month,risk_probability,risk_level,financial_pressure,intervention,intervention_priority,cate,recommendation_status,explanation,model_drivers
239,2026-10-01,0.0016259988676449615,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
240,2026-10-01,0.0016272934692201702,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
241,2026-10-01,0.0033874050732157824,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
242,2026-10-01,0.0021946107081787887,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
243,2026-10-01,0.0015718976532105209,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
244,2026-10-01,0.0018859849035639305,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
245,2026-10-01,0.0019414368298252757,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
246,2026-10-01,0.002383642196706995,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
247,2026-10-01,0.001800165221483626,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
248,2026-10-01,0.0016397057863189624,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
249,2026-10-01,0.003231554096772559,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
250,2026-10-01,0.0019395164791541815,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
251,2026-10-01,0.0016804310234525325,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
252,2026-10-01,0.001952217692032631,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
253,2026-10-01,0.001643240676838014,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
254,2026-10-01,0.0015835657514281225,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
255,2026-10-01,0.0014702947430700677,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
256,2026-10-01,0.001834496706776068,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
257,2026-10-01,0.0016071236890650483,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
258,2026-10-01,0.0022443082174313234,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
259,2026-10-01,0.001884224787519089,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
260,2026-10-01,0.0030755727351620037,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
261,2026-10-01,0.0021226167883382904,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
262,2026-10-01,0.0021345239337813796,LOW,OBLIGATION_PRESSURE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure. | The recent balance trajectory is declining.,
263,2026-10-01,0.06913019248831993,LOW,LIQUIDITY_PRESSURE,SAVINGS_REINFORCEMENT,4,,MONITOR,Cash buffer is below 50% of the reference level. | Expense pressure is elevated. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
264,2026-10-01,0.0018446594518925865,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
265,2026-10-01,0.001956821262393727,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
266,2026-10-01,0.0015545481683659223,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
267,2026-10-01,0.0019601102904292208,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
268,2026-10-01,0.001691603912070623,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
269,2026-10-01,0.001910599085183607,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
270,2026-10-01,0.0016523336551297076,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
271,2026-10-01,0.0020008414245099838,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
272,2026-10-01,0.0014382516334984275,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
273,2026-10-01,0.001857162705361801,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
274,2026-10-01,0.0019695397714919504,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
275,2026-10-01,0.002442902094275893,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
276,2026-10-01,0.002302169343163233,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
277,2026-10-01,0.0017387361805275628,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
278,2026-10-01,0.0019407600385850869,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
279,2026-10-01,0.00715616475361894,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
280,2026-10-01,0.0028916561885561883,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
281,2026-10-01,0.0015990210807667847,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
282,2026-10-01,0.0017900522503684325,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
283,2026-10-01,0.0028800483649207066,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
284,2026-10-01,0.0017995089312301375,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
285,2026-10-01,0.002275844354050359,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
286,2026-10-01,0.001616914785564256,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
287,2026-10-01,0.0014363259865718479,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
288,2026-10-01,0.002305849892492564,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
289,2026-10-01,0.0016132272090127,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
290,2026-10-01,0.0019210049203171446,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
291,2026-10-01,0.0018784940826603654,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
292,2026-10-01,0.0014622852867171659,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
293,2026-10-01,0.0022060015147527144,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
294,2026-10-01,0.002252039963131654,LOW,OBLIGATION_PRESSURE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure. | The recent balance trajectory is declining.,
295,2026-10-01,0.0019258907040713817,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
296,2026-10-01,0.002023868963804124,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
297,2026-10-01,0.003738573742671594,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
298,2026-10-01,0.001744968836001044,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
299,2026-10-01,0.001598565036906554,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
300,2026-10-01,0.0025354156020221973,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
301,2026-10-01,0.0022001399407005563,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
302,2026-10-01,0.0015516638171560403,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
303,2026-10-01,0.0019395406570978566,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
304,2026-10-01,0.001980514763869621,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
305,2026-10-01,0.0018398811122162181,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
306,2026-10-01,0.0016267991081188552,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
307,2026-10-01,0.0019199362536466576,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
308,2026-10-01,0.0022659432605612226,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
309,2026-10-01,0.0019311812946445537,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
310,2026-10-01,0.0017855933227349462,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
311,2026-10-01,0.0016120631492684751,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
312,2026-10-01,0.0018543426946333562,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
313,2026-10-01,0.002125181922516732,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
314,2026-10-01,0.0019592775461668758,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
315,2026-10-01,0.002222761660653651,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
316,2026-10-01,0.0022262848713693524,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
317,2026-10-01,0.0018443579580224322,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
318,2026-10-01,0.0026793396661259497,LOW,OBLIGATION_PRESSURE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure. | The recent balance trajectory is declining.,
319,2026-10-01,0.0030116213423163857,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
320,2026-10-01,0.0019766436997521028,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
321,2026-10-01,0.001433238936531685,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
322,2026-10-01,0.0016352131343673152,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
323,2026-10-01,0.002014794360957336,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
324,2026-10-01,0.0019407750874172462,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
325,2026-10-01,0.0018269117387990645,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
326,2026-10-01,0.002011347208516948,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
327,2026-10-01,0.004095551520821342,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
328,2026-10-01,0.0015593396021266297,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
329,2026-10-01,0.002138649680345901,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
330,2026-10-01,0.0020258944953423863,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
331,2026-10-01,0.0016240321006592625,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
332,2026-10-01,0.0022285813902563705,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
333,2026-10-01,0.027771576240497937,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
334,2026-10-01,0.0018324587718695703,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
335,2026-10-01,0.0016161692684441332,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
336,2026-10-01,0.005163847554085786,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
337,2026-10-01,0.0016243309525307656,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
338,2026-10-01,0.002616154244821387,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
339,2026-10-01,0.0022422878137381493,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
340,2026-10-01,0.002160841198728363,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
341,2026-10-01,0.8243980459630862,HIGH,LIQUIDITY_PRESSURE,LIQUIDITY_PROTECTION,1,,RULE_BASED_RECOMMENDATION,Cash buffer is below 50% of the reference level. | Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
342,2026-10-01,0.001855983532444673,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
343,2026-10-01,0.0014266477194286736,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
344,2026-10-01,0.0017512527040531457,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
345,2026-10-01,0.0015268438036933282,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
346,2026-10-01,0.002155974560383715,LOW,SPENDING_PRESSURE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
347,2026-10-01,0.001738119766258713,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
348,2026-10-01,0.0016118755201110888,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
349,2026-10-01,0.001508778923476075,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
350,2026-10-01,0.0018714094774292527,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
351,2026-10-01,0.0017099808715706898,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
352,2026-10-01,0.0030109898983911886,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
353,2026-10-01,0.0019106375348447112,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
354,2026-10-01,0.0017029236007174713,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
355,2026-10-01,0.0016628905816654354,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
356,2026-10-01,0.0013893242471071515,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
357,2026-10-01,0.04601867153338131,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
358,2026-10-01,0.21148044173611713,LOW,LIQUIDITY_PRESSURE,SAVINGS_REINFORCEMENT,4,,MONITOR,Cash buffer is below 50% of the reference level. | Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
359,2026-10-01,0.0024289016622308897,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
360,2026-10-01,0.0026108322928328894,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
361,2026-10-01,0.023050617943925007,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Cash buffer is below 50% of the reference level. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
362,2026-10-01,0.005489534881760993,LOW,OBLIGATION_PRESSURE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure. | The recent balance trajectory is declining.,
363,2026-10-01,0.00225577163895619,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
364,2026-10-01,0.003184940256786609,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
365,2026-10-01,0.001293238463449887,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
366,2026-10-01,0.001746604269670407,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
367,2026-10-01,0.0021931315480130794,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
368,2026-10-01,0.0017223020914104929,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
369,2026-10-01,0.003113550459101073,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
370,2026-10-01,0.0016457823036342314,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
371,2026-10-01,0.0015947051229434142,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
372,2026-10-01,0.04751836473189315,LOW,LIQUIDITY_PRESSURE,SAVINGS_REINFORCEMENT,4,,MONITOR,Cash buffer is below 50% of the reference level. | Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
373,2026-10-01,0.002077568007893435,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
374,2026-10-01,0.0020876775702769064,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
375,2026-10-01,0.0015935165853073815,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
376,2026-10-01,0.0024721630108199832,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
377,2026-10-01,0.001510108141198497,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
378,2026-10-01,0.002297293478569994,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
379,2026-10-01,0.0018243985002440247,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
380,2026-10-01,0.001397777797681278,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
381,2026-10-01,0.0018664399185307392,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
382,2026-10-01,0.0026757410300910145,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
383,2026-10-01,0.0019421923458371655,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
384,2026-10-01,0.0017505347820649594,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
385,2026-10-01,0.002028018375841355,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
386,2026-10-01,0.0015838682983068397,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
