salary_income,bonus_income,total_income,total_debits,variable_spending,essential_spending,discretionary_spending,recurring_spending,transaction_count,debit_transaction_count,credit_transaction_count,transactions_per_day,debit_transactions_per_day,average_transaction,median_transaction,transaction_amount_std,starting_balance,ending_balance,minimum_balance,maximum_balance,average_balance,net_cash_flow,savings_rate,income_to_expense_ratio,essential_spending_ratio,discretionary_spending_ratio,minimum_balance_ratio,average_balance_ratio,balance_change,state_changed,state_duration,recent_state_change,historical_spending_mean,historical_spending_std,spending_baseline_deviation,spending_baseline_ratio,transaction_count_change,savings_rate_change,rolling_spending_mean,rolling_spending_std,rolling_spending_min,rolling_spending_max,rolling_income_mean,income_volatility,rolling_average_balance,rolling_minimum_balance,rolling_savings_rate,rolling_transaction_count,rolling_net_cash_flow,spending_growth,discretionary_spending_growth,income_growth,balance_growth,spending_acceleration,cash_buffer,cash_buffer_ratio,expense_pressure,discretionary_pressure,negative_cash_flow,category_shift,has_full_history
20415.64,4762.81,25178.45,22404.619999999995,14309.17,5885.179999999999,8423.99,8095.45,124,122,2,4.133333333333334,4.066666666666666,383.73443548387104,109.255,1933.860386723167,53947.47,56721.3,32838.03,58016.48,42596.36193548387,2773.8300000000054,0.1101668291733607,1.1238061614077814,0.4112873073700291,0.5887126926299708,1.304211736623978,1.6917785620434882,2773.8300000000017,True,1,1,11244.12,4396.634887797711,3065.0499999999997,1.2725913633081112,19.0,-0.0622459038690827,10680.61,3154.0888946255145,8595.33,14309.17,21782.15,2942.481311325528,40718.27476858768,31737.56,0.1403135207386014,115.0,3006.0900000000024,0.6647609806720627,0.6344250208571811,0.2484356406188022,0.0514172397704655,0.7240780897181407,32838.03,1.304211736623978,0.8898331708266393,0.3345714291388071,0,0.3065874123872172,True
20000.0,0.0,20000.0,16892.71,8072.69,5372.740000000001,2699.95,8820.02,133,132,1,4.433333333333334,4.4,277.3887969924812,52.45,1785.2587849503727,52113.03,55220.32,36838.6,56838.6,44135.48278195489,3107.290000000001,0.1553645,1.1839426592891251,0.6655451900172062,0.3344548099827938,1.84193,2.206774139097744,3107.290000000001,False,3,0,9339.433333333332,1090.985656841249,-1266.743333333332,0.8643661464114526,-14.0,-0.0137399690101493,8503.933333333332,420.6903474449263,8072.69,8913.21,20883.20333333333,765.0768072771089,40523.25014552073,28350.25,0.1701285109389733,137.33333333333334,3559.2500000000014,-0.094300482093432,-0.1690825270207058,-0.0628943165008849,0.0596259707025288,-0.1397279442968356,36838.6,1.84193,0.8446355,0.1349975,0,0.0662669702587556,True
20000.0,0.0,20000.0,17228.73,3318.45,2468.33,850.12,13910.28,86,85,1,2.8666666666666667,2.833333333333333,432.8922093023255,36.83,2257.2982151816186,44109.48,46880.75,46880.75,64109.48,52648.43534883722,2771.2700000000004,0.1385635,1.1608516704365326,0.7438201570010096,0.2561798429989905,2.3440375,2.632421767441861,2771.269999999997,True,2,1,3992.8416666666662,989.463300894311,-674.3916666666669,0.8310998223904863,-11.0,0.0077405,3388.67,78.39902231532703,3318.45,3473.26,20000.0,0.0,48746.29138817582,34070.36,0.1350525,88.33333333333333,2701.0499999999997,-0.0445719583330934,-0.3431765678480092,0.0,0.0628270838831017,-0.0738995225686387,46880.75,2.3440375,0.8614364999999999,0.042506,0,0.0890690241393486,True
102012.89,0.0,102012.89,122535.48,92393.58000000002,73541.78,18851.8,30141.9,153,152,1,5.1,5.066666666666666,1467.636405228758,367.62,8667.167188774802,120710.19,100187.6,4244.86,119717.94,55130.74908496732,-20522.59,-0.2011764395656274,0.8325171615600641,0.7959620138109161,0.2040379861890836,0.0416110160196422,0.5404292446274909,-20522.59,True,2,1,51826.9,16157.022254586383,40566.68000000002,1.7827340628129411,-9.0,-0.2998713344272955,65349.12666666667,26059.096802109885,40402.16,92393.58000000002,91755.79333333332,12197.122365912108,61720.65928321856,4244.86,-0.0285731475397064,160.33333333333334,-3735.233333333342,1.2868475348842736,0.7149802182047102,0.3033661309955093,-0.170015389752928,1.648094768948086,4244.86,0.0416110160196422,1.2011764395656277,0.1847982152059411,1,0.5038011782339913,True
111947.21,0.0,111947.21,66413.9,53142.07,34236.46,18905.61,13271.83,135,134,1,4.5,4.466666666666667,1321.1934074074077,307.9,9660.876034189929,298473.24,344006.55,240677.35,352624.56,282532.0660740741,45533.31000000001,0.4067391228419181,1.6855990989837972,0.6442440047969528,0.3557559952030472,2.149918251647361,2.5237972976197804,45533.31,True,2,1,55640.99428571429,8260.270131371528,-2498.924285714289,0.9550884322288992,7.0,0.0114514733884404,55739.93666666667,4676.611960354766,52938.990000000005,61138.75,111942.57333333332,2448.828292190626,236168.8380851967,149549.91,0.3838408486143369,134.66666666666666,42930.80666666667,0.003836113987063,0.4584117286307729,0.0224289700116255,0.1525540782148511,0.1379533473292559,240677.35,2.149918251647361,0.5932608771580818,0.1688796889176604,0,0.2293727451979397,True
53392.21,0.0,53392.21,36783.88,18386.23,12577.54,5808.6900000000005,18397.65,127,126,1,4.233333333333333,4.2,710.0479527559054,129.61,4924.01518884537,118289.76,134898.09,81850.42,135242.63,93392.86527559056,16608.33,0.3110627936172712,1.451511096708667,0.684073896606319,0.315926103393681,1.5330030354615405,1.74918523274445,16608.33,True,1,1,16546.38,1948.430285357935,1839.8499999999983,1.111193505769842,-20.0,0.0071911265321568,16409.75333333333,1711.800742678112,15401.1,18386.23,50103.94999999999,2849.223471965652,80003.84818173105,55797.71,0.305098338395311,135.66666666666666,15296.546666666669,0.193825765692061,0.5250428604809301,0.099680613571256,0.140403784740116,0.1964698652314321,81850.42,1.5330030354615405,0.6889372063827288,0.108792837007496,0,0.1935704185414311,True
21394.95,0.0,21394.95,16483.14,9859.87,6224.79,3635.08,6623.27,172,171,1,5.733333333333333,5.7,220.2214534883721,46.385000000000005,1664.5785856021469,51550.1,56461.91,37066.68,58461.63,45059.57,4911.810000000001,0.2295780078943863,1.2979899460903688,0.6313257679867991,0.368674232013201,1.7324966873023775,2.106084379725122,4911.810000000005,True,1,1,7588.900000000001,143.80621787669662,2270.9699999999984,1.29924890300307,14.0,-0.0622564921056136,8291.933333333332,1358.2517618738186,7475.89,9859.87,20549.446666666667,743.1073529668066,38906.87193314077,26511.13,0.2750914105945241,159.66666666666666,5634.243333333332,0.3076681290815433,0.4673141274819665,0.0697475,0.0952822593942592,0.2990872109567448,37066.68,1.7324966873023775,0.7704219921056137,0.1699036454864348,0,0.1767788076190204,True
152764.52,0.0,152764.52,114754.78,99710.19,74184.71,25525.480000000003,15044.59,245,244,1,8.166666666666666,8.133333333333333,1091.9155102040816,360.88,9773.332630905636,273789.76,311799.5,167980.26,320744.78,225778.2389795918,38009.73999999999,0.2488126169610587,1.3312257668046594,0.7440032959519985,0.2559967040480015,1.0996025778760672,1.4779494543601606,38009.73999999999,False,2,0,84620.40666666666,14981.387129120816,15089.78333333334,1.1783232192770523,2.0,-0.0057283517891545,95637.11,3870.685447992517,92006.91999999998,99710.19,147366.46666666667,4794.1001352218045,191270.13813577348,101598.96,0.2489648743869745,238.0,36684.76666666667,0.083724898083753,0.0263843160971026,0.0637840707575134,0.1388282016098776,0.1172069729408191,167980.26,1.0996025778760672,0.7511873830389413,0.1670903688893206,0,0.2972681426168521,True
79945.41,0.0,79945.41,75683.81,3856.8200000000006,3078.1800000000003,778.64,71826.99,118,117,1,3.933333333333333,3.9,1318.891694915254,26.395000000000003,8525.148018695463,99302.43,103564.03,58804.35,138749.76,98465.81152542376,4261.600000000006,0.0533063749375981,1.0563079474989434,0.7981134717202254,0.2018865282797745,0.7355563002303697,1.2316631001757792,4261.600000000006,False,4,0,7415.775,2920.9145505988354,-3558.954999999999,0.5200832010140546,-2.0,-0.0864523919365737,6848.263333333332,3076.7789883307078,3856.8200000000006,10003.81,87124.08666666667,7623.362817919224,93231.5395038874,37424.11,0.0944445027111171,115.66666666666669,8448.833333333338,-0.6144648888773376,-0.6746393889251032,-0.1595788128534742,0.0429153647096047,-1.111109194220118,58804.35,0.7355563002303697,0.9466936250624018,0.0097396460910013,0,0.1456023651723388,True
34056.33,6939.77,40996.100000000006,25597.14,16297.65,13087.31,3210.34,9299.49,109,107,2,3.633333333333333,3.566666666666667,610.947155963303,125.78,3393.4350953318385,45418.72,60817.68,35692.59,76581.5,67572.01146788991,15398.96000000001,0.3756201199626308,1.601589083780454,0.8030182265541351,0.1969817734458649,0.870633791994848,1.6482546258763615,15398.96,True,1,1,12993.785,262.3295447523965,3303.865,1.2542650197767624,-4.0,0.0008268816970397,14095.073333333334,1916.4854224421672,12808.29,16297.65,37039.12,3439.9622170454154,50865.45166945943,10586.81,0.3679126211787042,118.33333333333331,13644.55666666667,0.2724298091314296,0.9043308557903916,0.1593673776715709,0.3390443411879507,0.3005792983296256,35692.59,0.870633791994848,0.6243798800373692,0.0783084244598876,0,0.1375877896012242,True
30499.02,0.0,30499.02,23635.03,5895.389999999999,4989.75,905.64,17739.64,147,146,1,4.9,4.866666666666666,368.258843537415,35.26,2679.768789543032,71791.04,78655.03,48741.33,79240.35,55819.23666666666,6863.990000000002,0.225056083769249,1.2904159630853018,0.8463816643173735,0.1536183356826266,1.5981277431209266,1.8301977134565848,6863.990000000005,False,3,0,8235.045,2178.7586273954257,-2339.6550000000007,0.715890441400138,12.0,0.0007418306717849,7455.16,2048.9403158462183,5895.389999999999,9775.66,33833.54666666667,4934.176911150765,46991.79338067391,26239.77,0.2509365788762157,138.33333333333334,8638.746666666666,-0.1193589297371099,0.019841895452805,-0.0317759133662391,0.0956106778784651,0.1958351338862157,48741.33,1.5981277431209266,0.774943916230751,0.0296940688586059,0,0.0914997459118565,True
52642.79,0.0,52642.79,34836.47,25220.61,19099.26,6121.35,9615.86,128,127,1,4.266666666666667,4.233333333333333,683.4317187500001,180.095,4659.272208091588,88291.36,106097.68,58568.9,111211.69,77958.43328125,17806.32,0.338248029787175,1.511140193021853,0.7572877896291962,0.2427122103708039,1.1125721110146327,1.480894786945183,17806.319999999992,True,1,1,30180.619999999995,3014.085081214528,-4960.009999999998,0.8356557950101754,14.0,0.0344853576074353,28527.28333333333,3569.722795741053,25220.61,32311.899999999998,55848.84666666667,3921.018222736707,56239.74860430175,20120.23,0.3177406958458169,119.0,17705.703333333342,-0.219463726986033,-0.0576536440132637,-0.1258327313788494,0.2016768118647169,-0.3714302260195218,58568.9,1.1125721110146327,0.661751970212825,0.1162808810095361,0,0.1798809403581152,True
159565.84,0.0,159565.84,104212.31999999998,59393.33,37763.810000000005,21629.52,44818.99,119,118,1,3.966666666666667,3.933333333333333,2216.623193277311,411.3,15033.514913118086,447142.25,502495.77,354199.19,513765.03,410416.105882353,55353.52000000002,0.3469008153624862,1.5311609990066437,0.6358257737021986,0.3641742262978014,2.2197682787243185,2.5720800008470044,55353.52000000002,True,3,1,51452.560000000005,8597.48150673905,7940.769999999997,1.1543318738659456,24.0,-0.0203324879885773,55137.92333333334,3783.477203120596,52153.87,59393.33,156968.46,2267.8951944918927,356681.03046914825,245845.27,0.3633452100970809,114.33333333333331,57011.54666666667,0.1026009266972074,0.3295615484480112,0.0231278970784856,0.1237939827873568,0.0697615611812829,354199.19,2.2197682787243185,0.6530991846375138,0.1355523212236403,0,0.1147767887537052,True
66042.32,0.0,66042.32,40567.79,19220.44,13679.07,5541.37,21347.35,173,172,1,5.766666666666667,5.733333333333333,616.2434104046246,88.44,5143.763606827457,122578.95,148053.48,106639.38,172681.7,157689.6307514451,25474.53000000001,0.3857303922696841,1.6279496615418292,0.7116939050302699,0.2883060949697301,1.6147128083931634,2.387705803664152,25474.530000000013,True,1,1,19471.91,3456.4369413892086,-251.46999999999755,0.987085499059928,12.0,0.0482193305819496,19388.086666666662,2448.378487598134,17027.84,21915.98,64927.386666666665,1343.5931041179658,133802.03100611016,59692.1,0.372764775752272,164.33333333333334,24191.95,-0.122994271759693,-0.1951859619361887,0.0113023306453503,0.2078214081618419,-0.4100618035194461,106639.38,1.6147128083931634,0.6142696077303159,0.0839063497466472,0,0.1647844867293698,True
37699.3,0.0,37699.3,31278.990000000005,14841.13,11963.38,2877.7500000000005,16437.86,219,218,1,7.3,7.266666666666667,314.9693607305936,59.5,2621.293403247832,94372.57,100792.88,84878.85,122578.15,108131.74013698632,6420.309999999998,0.1703031621276786,1.205259504862529,0.8060963012924218,0.1939036987075782,2.2514701864490854,2.8682691757403003,6420.309999999998,False,4,0,14299.662857142856,3430.464221315216,541.4671428571437,1.0378657279032752,-28.0,-0.0991415339787457,15326.633333333331,4529.671337772017,11059.27,20079.5,37726.06666666667,103.41155270729564,102097.90547461135,73858.59,0.158235737446503,238.33333333333331,5961.573333333331,0.3419628962851979,-0.2160043807313204,0.0016108433161958,0.0680315265336102,0.7911887236215359,84878.85,2.2514701864490854,0.8296968378723213,0.0763343085945893,0,0.2372411216512691,True
102040.76,0.0,102040.76,90328.03000000004,62290.42,31908.03000000001,30382.39,28037.61,114,113,1,3.8,3.7666666666666666,1687.4455263157895,521.86,9689.504554895557,75243.39,86956.12,86956.12,177284.15,120474.81236842104,11712.729999999969,0.1147848173612188,1.12966883037303,0.5122461848868575,0.4877538151131426,0.8521704463980864,1.1806538129314308,11712.729999999996,True,3,1,58475.50833333333,6409.854695212413,3814.911666666667,1.0652394784654144,8.0,-0.0224390353028926,59132.82333333333,6504.736243094977,51652.00999999999,63456.03999999999,95863.3,5365.554098422636,107336.74761861411,60544.67,0.0900528655320303,113.33333333333331,8692.86666666666,0.2059631367685404,0.101940721123209,0.1047653858059058,0.1556645706685995,0.3919821508765749,86956.12,0.8521704463980864,0.8852151826387812,0.2977475863566677,0,0.2475506938449109,True
25295.66,0.0,25295.66,24022.750000000004,4700.18,2837.5399999999995,1862.64,19322.57,110,109,1,3.6666666666666665,3.633333333333333,448.349181818182,37.14,2727.693636167265,30806.67,32079.58,32079.58,56102.33,37338.72218181818,1272.9099999999962,0.0503212804093665,1.0529876887533691,0.6037087941312884,0.3962912058687113,1.2681851353157023,1.4760920324600415,1272.9100000000035,False,2,0,10567.46,4094.394164952857,-5867.280000000001,0.444778593909984,4.0,0.006021275984997,7264.893333333333,4670.817854298466,4438.330000000001,12656.17,29114.566666666666,6993.198799900752,36516.18575242996,11191.09,0.0782160266838242,108.66666666666669,2527.103333333331,0.0589974156946417,-0.1896703239334906,0.0174304066799935,0.0413192987103119,0.708312334821044,32079.58,1.2681851353157023,0.9496787195906334,0.0736347658056757,0,0.0610557464078247,True
20943.39,0.0,20943.39,17575.5,9932.089999999998,7343.93,2588.16,7643.41,102,101,1,3.4,3.3666666666666667,377.6361764705882,94.61,2103.517238555719,20878.75,24246.64,3912.42,24855.81,12202.710686274508,3367.8899999999994,0.1608092099703056,1.1916241358709567,0.739414362938717,0.2605856370612832,0.1868092987811428,0.582652124907883,3367.8899999999994,False,4,0,10739.596666666666,775.9719631747874,-807.506666666668,0.9248103358319788,-25.0,0.0871283877279155,10761.68,738.7212798478204,9932.089999999998,11348.36,20521.286666666667,407.0008980743565,9848.094986099824,-602.09,0.1025243320004627,111.66666666666669,2116.196666666669,-0.0974593328783718,-0.4666985363963989,0.040340186843466,0.1613070705861221,-0.0671668500879069,3912.42,0.1868092987811428,0.8391907900296943,0.1235788475504681,0,0.2275524634902035,True
198155.9,0.0,198155.9,120540.68,105686.46,49663.23,56023.23,14854.22,159,158,1,5.3,5.266666666666667,2004.381006289308,590.87,15701.088481784773,549349.57,626964.79,546005.11,744161.01,682439.9351572328,77615.22,0.3916876560324472,1.643892335765818,0.4699109990059276,0.5300890009940725,2.7554320108560986,3.443954659726169,77615.22000000009,False,2,0,107209.13666666666,9736.056625422169,-1522.6766666666665,0.9857971371283312,13.0,-0.004666654033751,100703.38,10868.6765182749,88236.62999999998,108187.05,192801.94333333336,14468.389621538168,600404.6367129679,392634.27,0.4012306033642603,149.0,77244.34333333334,-0.0231135796752015,0.2767203624017733,-0.027838748982732,0.1412856662470858,-0.2492149165009622,546005.11,2.7554320108560986,0.6083123439675528,0.2827229973975037,0,0.2623075741727626,True
94597.42,0.0,94597.42,87320.75,44588.12999999999,31690.97,12897.16,42732.62,131,130,1,4.366666666666666,4.333333333333333,1388.688320610687,300.47,8807.520760958187,48583.0,55859.67,-819.92,93777.5,55264.51160305344,7276.669999999998,0.076922499577684,1.083332655754789,0.7107490267028469,0.2892509732971534,-0.0086674668294336,0.584207387506482,7276.669999999998,False,5,0,42526.635,1974.0229936266323,2061.494999999996,1.048475384897018,-3.0,0.0157861720322991,42085.353333333325,2192.13586409084,40506.03,44588.12999999999,92223.94333333331,2654.509165256992,47227.19376818199,-14871.16,0.0800955613934707,133.0,7405.970000000001,0.0832378971816167,0.0076197515084421,0.0586398390017806,0.1497781116851573,0.0670459869894799,0.0,0.0,0.923077500422316,0.1363373335129013,0,0.0943236954265187,True
67830.54,0.0,67830.54,37828.28,24685.73,21198.61,3487.1199999999994,13142.55,131,130,1,4.366666666666666,4.333333333333333,806.5558778625953,176.24,5952.052428221826,126072.36,156074.62,94051.38,161881.92,119891.95335877864,30002.259999999995,0.4423119733382632,1.7931172128365338,0.858739441774661,0.141260558225339,1.3865639282836315,1.767521729279741,30002.259999999995,True,1,1,23182.0325,4190.183420363798,1503.697500000002,1.0648647826716662,16.0,0.0553979274062354,24923.006666666664,2370.4384104281926,22680.129999999997,27403.16,67764.01333333332,1597.978945929336,90618.85190650412,35907.12,0.4375035641309879,124.66666666666669,29698.456666666665,-0.0991648408431729,-0.2114637957429105,0.0256560146769102,0.2379765080942404,-0.3074101198605334,94051.38,1.3865639282836315,0.5576880266617368,0.0514092914489549,0,0.1392122042734892,True
68905.93,0.0,68905.93,49074.89,46822.03,23096.96,23725.07,2252.86,164,163,1,5.466666666666667,5.433333333333334,719.3952439024389,249.57,5362.369376893113,158539.86,178370.9,118609.46,187515.39,145857.76262195123,19831.039999999997,0.2877987424304409,1.4040974926281036,0.4932925804370293,0.5067074195629707,1.7213244201188491,2.116766476005058,19831.040000000008,True,1,1,49644.363333333335,9560.071217670573,-2822.333333333336,0.9431489670965666,7.0,0.2224881597430202,50038.23,9334.308057569127,42737.27,60555.39,68838.83666666667,1609.4192099739969,132353.5858099076,89230.8,0.2380563182469546,153.33333333333334,16547.746666666666,-0.2267900512241767,0.0850642095427742,0.0254328621014177,0.125085514772121,-0.6437123300688476,118609.46,1.7213244201188491,0.712201257569559,0.3443110048728752,0,0.4657461476587676,True
123763.63,0.0,123763.63,95191.53,64234.45,43209.04000000001,21025.41,30957.08,182,181,1,6.066666666666666,6.033333333333333,1203.0503296703296,302.04,9330.48562749167,195868.15,224440.25,168615.32,292378.95,256570.19796703296,28572.10000000001,0.2308602292935332,1.3001538057009905,0.6726770447944991,0.327322955205501,1.3623979839634632,2.073066198583808,28572.10000000001,False,2,0,70407.01999999999,8970.636303481115,-6172.569999999992,0.9123301909383468,-16.0,-0.0950576432653735,63611.70333333333,4413.703575800411,58919.7,67680.95999999999,131819.76333333334,12591.246265153166,218022.15417224684,83966.4,0.2799548063144544,190.0,37250.98,-0.0509228888006315,0.2357747612988163,-0.1542121983543841,0.1458741505446394,-0.1996212019284987,168615.32,1.3623979839634632,0.7691397707064668,0.1698835918112614,0,0.2775712279760373,True
36608.8,0.0,36608.8,26539.92000000001,19923.34,11812.009999999997,8111.33,6616.58,201,200,1,6.7,6.666666666666667,314.172736318408,88.8,2593.4902422906807,61711.69,71780.57,39216.35,75825.15,53808.97393034826,10068.879999999996,0.2750398811214788,1.3793862227165716,0.5928729821405446,0.4071270178594554,1.0712274098031074,1.4698371410794198,10068.880000000005,False,2,0,17890.226666666666,1783.251289564468,2033.113333333331,1.1136437995568529,0.0,-0.0742259798895651,18782.32,1961.168687594212,16517.78,19923.34,36300.973333333335,652.8038255351555,43385.202840475984,15050.17,0.3008229212940911,191.0,10902.073333333332,0.2061754061381129,0.812170606541958,0.0297495131665148,0.1631600106884125,0.3763797280858428,39216.35,1.0712274098031074,0.7249601188785211,0.2215677651275103,0,0.2456677917687598,True
86722.31,12531.66,99253.97,76388.82,39338.11,17194.54,22143.570000000003,37050.71,156,154,2,5.2,5.133333333333334,1125.9153205128205,227.98,7478.835095303962,235255.19,258120.34,182779.19,281123.84,229473.3066025641,22865.149999999998,0.2303701302829498,1.2993258699375116,0.4370962407700827,0.5629037592299173,1.8415302682603023,2.3119811389162983,22865.149999999998,False,3,0,41157.86142857144,19417.678908925096,-1819.751428571435,0.9557860548286852,-2.0,0.0794834116605764,31916.07666666667,6427.7150834284585,28180.83,39338.11,84752.47666666667,12576.982135334903,213594.9452762596,161646.54,0.1820880702438337,156.33333333333334,15785.690000000002,0.3959173665218518,0.1894293217424749,0.2919802929143864,0.0971929673475002,0.3976340232284143,182779.19,1.8415302682603023,0.7696298697170502,0.2231000936284967,0,0.2536875140583851,True
75777.97,0.0,75777.97,66498.31000000001,33919.74999999999,18471.630000000005,15448.12,32578.56,68,67,1,2.2666666666666666,2.2333333333333334,2092.2982352941176,281.055,9565.418990811895,136935.28,146214.94,146214.94,212713.25,165793.75073529407,9279.659999999987,0.1224585456696713,1.1395473057886731,0.5445685773037835,0.4554314226962169,1.9295177740971416,2.187888521364376,9279.660000000003,False,2,0,24799.986666666664,5881.439711810933,9119.763333333329,1.3677325901788118,-6.0,-0.1735232467126139,27715.93333333333,6899.218122746468,20285.78,33919.74999999999,76818.33,2422.8150116754946,149582.51487546368,114710.17,0.2151482938668847,70.0,16523.836666666662,0.6720949354671102,3.1951797086099907,0.0091693307115714,0.0677667581356682,0.9711899960826044,146214.94,1.9295177740971416,0.8775414543303286,0.2038603039907245,0,0.3983291361375785,True
57730.95,0.0,57730.95,46181.18,18830.68,15328.51,3502.1700000000005,27350.500000000004,196,195,1,6.533333333333333,6.5,530.1639285714286,79.55000000000001,4291.802844511894,122522.38,134072.15,78193.78,135924.73,96437.34096938776,11549.769999999997,0.2000620117978311,1.2500969009453633,0.814017868712123,0.185982131287877,1.3544516416237735,1.6704617015550194,11549.76999999999,False,3,0,20405.99,1115.4185209149057,-1575.3099999999977,0.9228015891412278,51.0,-0.0075906020267483,19880.88666666667,1203.8603616837495,18830.68,21194.71,58674.206666666665,827.3064567820893,82483.5926497576,53217.3,0.1950408712455349,177.66666666666666,11442.820000000002,-0.0400968126553796,-0.3465795979290076,-0.0260775137094246,0.094266614801312,0.0343293059374201,78193.78,1.3544516416237735,0.7999379882021689,0.0606636474889119,0,0.1332941767270954,True
42050.5,7668.83,49719.33,44726.45000000001,9298.9,4172.9,5125.999999999999,35427.55,98,96,2,3.2666666666666666,3.2,963.7324489795918,81.935,4858.271832580329,112662.19,117655.07,68302.02,117928.65,79530.81173469388,4992.87999999999,0.1004213049532242,1.1116314842783184,0.4487520029250771,0.5512479970749228,1.3737518184577306,1.5995954035320643,4992.880000000005,False,5,0,5349.305,1695.095680305392,3949.5949999999993,1.7383379710074485,-6.0,0.0675232480007329,6460.139999999999,2466.29950549401,4844.0,9298.9,45011.43666666667,4122.403391303846,78415.48623680079,68227.43,0.0675141680020294,99.0,3123.746666666661,0.775439520994669,0.5729185525221621,0.1824315229266859,0.044317263848679,0.6942008752473525,68302.02,1.3737518184577306,0.8995786950467758,0.1030987344358823,0,0.1626848047127841,True
79592.98,0.0,79592.98,66122.98,20980.14,11910.670000000002,9069.47,45142.84,148,147,1,4.933333333333334,4.9,984.5672972972974,126.265,7161.876032339817,169335.14,182805.14,105252.05,184845.03,126688.43648648648,13470.0,0.1692360306147602,1.2037113269849604,0.5677116549269929,0.4322883450730071,1.3223785565008372,1.5917036463075829,13470.0,True,1,1,26757.33,7826.294767429857,-5777.189999999999,0.784089443901914,9.0,0.0225063958020929,21833.713333333333,1064.3731566200383,20980.14,23026.3,79479.47,1329.723586803076,113696.97804911928,77822.11,0.1572510812316148,143.66666666666666,12502.916666666662,-0.0239389244790576,0.6026120392000256,0.0191602377721034,0.0795463953908208,0.0425763211313964,105252.05,1.3223785565008372,0.8307639693852398,0.1139481145196473,0,0.1150151338927044,True
23167.07,0.0,23167.07,17595.559999999998,6669.149999999999,3967.27,2701.88,10926.41,89,88,1,2.966666666666667,2.933333333333333,458.0070786516855,72.41,2520.2234099255616,83174.28,88745.79,78890.44,102057.51,93114.2579775281,5571.510000000002,0.2404926475380789,1.3166429485620237,0.5948689113305294,0.4051310886694707,3.405283447583143,4.019250512798041,5571.509999999995,False,4,0,7283.495,557.4281381188665,-614.3450000000012,0.9156524443278946,-16.0,-0.0169093509371965,6902.663333333333,313.95601624006736,6669.149999999999,7259.569999999999,23696.803333333333,699.4619741868225,87490.87585334363,66809.21,0.2474429432727034,93.33333333333331,5867.73,-0.0813298859298828,-0.022743384597578,-0.0540064443498012,0.0669859721057999,-0.1521782221076716,78890.44,3.405283447583143,0.759507352461921,0.1166258832040478,0,0.1222006871998408,True
104299.01,0.0,104299.01,100885.27,7136.45,5144.11,1992.34,93748.82,87,86,1,2.9,2.8666666666666667,2358.44,74.44,12801.40102731374,198005.04,201418.78,97999.29,202298.3,118693.16022988503,3413.740000000005,0.0327303202590322,1.0338378437208922,0.7208219773136503,0.2791780226863496,0.939599426686792,1.138008502955925,3413.7399999999907,False,4,0,13876.64,13591.897870834668,-6740.19,0.5142779520114379,-2.0,0.0068476902830821,13522.283333333333,13825.757470432976,4043.68,29386.72,110250.90333333332,13832.241377644952,116833.4812609711,70815.15,0.0272779179860261,86.0,2979.799999999998,0.7648404423693269,0.4929598573237712,0.0389291338017954,0.0172406722576354,1.627238151266407,97999.29,0.939599426686792,0.9672696797409678,0.0191021947379941,0,0.0654362498692101,True
29224.71,0.0,29224.71,20127.42,12944.81,8340.140000000001,4604.67,7182.61,74,73,1,2.466666666666667,2.433333333333333,666.9206756756756,156.64999999999998,3412.1734762570527,48126.42,57223.71,29068.08,58292.79,37227.51891891892,9097.29,0.3112876055912959,1.451984904175498,0.6442844661296689,0.355715533870331,0.994640494294041,1.2738370686627487,9097.29,True,2,1,16415.3275,5552.982178825924,-3470.517499999998,0.7885806725452174,-3.0,0.089645972913746,13384.353333333333,444.7172803403488,12944.81,13834.07,28142.236666666664,1112.862737328071,30925.560972010968,15402.37,0.2679944689210617,80.33333333333333,7575.273333333334,-0.0642804322950512,-0.2708742060984936,0.0823449546299452,0.1890290198190516,-0.0986668395364669,29068.08,0.994640494294041,0.6887123944087041,0.157560844915142,0,0.3558739338291404,True
98766.73,20212.73,118979.46,93555.03,28876.15,19442.17,9433.98,64678.880000000005,122,120,2,4.066666666666666,4.0,1742.085983606557,203.765,9737.480675091629,244247.53,269671.96,168271.67,287251.13,245493.9131147541,25424.429999999997,0.213687555818458,1.271759091948343,0.6732950895462171,0.3267049104537827,1.4142917609476462,2.063330200983885,25424.430000000026,False,3,0,23824.17714285714,15087.95073743583,5051.97285714286,1.2120523544989472,6.0,0.0165429958991076,21461.076666666664,6445.2545212763525,17202.339999999997,28876.15,107400.71333333332,10178.9214225149,218147.9006446401,134428.4,0.196963016753968,122.33333333333331,21260.75666666667,0.5775230896478178,0.6598424254793567,0.151110384421143,0.1040928847878217,0.513438784838123,168271.67,1.4142917609476462,0.786312444181542,0.0792908288539887,0,0.2240607786673354,True
