user_id,month,intervention_category,cate,predicted_outcome_control,predicted_outcome_treatment,recommended_action
264,2026-09-01,SPENDING_CONTROL,-0.004168694414095009,0.2894856752278328,0.2853169808137378,SPENDING_CONTROL
273,2026-09-01,SPENDING_CONTROL,0.05799222205648896,0.2698240918145351,0.32781631387102406,NO_SIMULATED_BENEFIT
275,2026-09-01,SPENDING_CONTROL,0.15291370042731306,0.22183209650606472,0.3747457969333778,NO_SIMULATED_BENEFIT
276,2026-09-01,SPENDING_CONTROL,0.08210355889970755,0.3484965752023788,0.43060013410208636,NO_SIMULATED_BENEFIT
284,2026-09-01,SPENDING_CONTROL,0.026717496476568597,0.13766216874211293,0.16437966521868153,NO_SIMULATED_BENEFIT
285,2026-09-01,SPENDING_CONTROL,0.010228489848129428,0.040782428283436284,0.05101091813156571,NO_SIMULATED_BENEFIT
286,2026-09-01,SPENDING_CONTROL,0.10399390267887744,0.10614174121078536,0.2101356438896628,NO_SIMULATED_BENEFIT
296,2026-09-01,SPENDING_CONTROL,-0.13783955021707278,0.2197360336943468,0.08189648347727403,SPENDING_CONTROL
320,2026-09-01,SPENDING_CONTROL,-0.030432449499288507,0.04415682229711332,0.01372437279782481,SPENDING_CONTROL
330,2026-09-01,SPENDING_CONTROL,-0.06126733461247583,0.13443463126962393,0.0731672966571481,SPENDING_CONTROL
331,2026-09-01,SPENDING_CONTROL,0.19230303685223274,0.0668211681218073,0.25912420497404004,NO_SIMULATED_BENEFIT
333,2026-09-01,SPENDING_CONTROL,0.05813737528664692,0.1295049665517243,0.18764234183837122,NO_SIMULATED_BENEFIT
359,2026-09-01,SPENDING_CONTROL,-0.02165063770374972,0.062616264945652,0.04096562724190229,SPENDING_CONTROL
360,2026-09-01,SPENDING_CONTROL,0.15818483336738218,0.1437870708081976,0.3019719041755798,NO_SIMULATED_BENEFIT
364,2026-09-01,SPENDING_CONTROL,0.15041817982936215,0.11285094692299633,0.2632691267523585,NO_SIMULATED_BENEFIT
373,2026-09-01,SPENDING_CONTROL,-0.2811997119411717,0.3824157877575067,0.10121607581633495,SPENDING_CONTROL
375,2026-09-01,SPENDING_CONTROL,0.07259682044384647,0.26118228723076475,0.3337791076746112,NO_SIMULATED_BENEFIT
380,2026-09-01,SPENDING_CONTROL,-0.11080266340921435,0.24576432154506417,0.13496165813584982,SPENDING_CONTROL
383,2026-09-01,SPENDING_CONTROL,0.014447782751137284,0.049864454128455166,0.06431223687959245,NO_SIMULATED_BENEFIT
384,2026-09-01,SPENDING_CONTROL,-0.15162298132399496,0.3846426435212476,0.23301966219725265,SPENDING_CONTROL
389,2026-09-01,SPENDING_CONTROL,0.08799051919297607,0.24282381727528152,0.3308143364682576,NO_SIMULATED_BENEFIT
394,2026-09-01,SPENDING_CONTROL,0.02721886288345668,0.14970602729872445,0.17692489018218113,NO_SIMULATED_BENEFIT
396,2026-09-01,SPENDING_CONTROL,-0.05091979809617836,0.24967969837087153,0.19875990027469317,SPENDING_CONTROL
402,2026-09-01,SPENDING_CONTROL,0.0973927636606117,0.1594460447123505,0.2568388083729622,NO_SIMULATED_BENEFIT
405,2026-09-01,SPENDING_CONTROL,0.13349442770566522,0.12861773037975605,0.26211215808542127,NO_SIMULATED_BENEFIT
406,2026-09-01,SPENDING_CONTROL,-0.014513274757962658,0.36136238699556245,0.3468491122375998,SPENDING_CONTROL
409,2026-09-01,SPENDING_CONTROL,0.06990168483777215,0.2657934783464047,0.33569516318417686,NO_SIMULATED_BENEFIT
417,2026-09-01,SPENDING_CONTROL,-0.22159962413928974,0.3054544413538547,0.08385481721456493,SPENDING_CONTROL
446,2026-09-01,SPENDING_CONTROL,0.07927973146489062,0.22832787469551544,0.30760760616040606,NO_SIMULATED_BENEFIT
451,2026-09-01,SPENDING_CONTROL,-0.17821731397516355,0.2371375528811011,0.05892023890593756,SPENDING_CONTROL
457,2026-09-01,SPENDING_CONTROL,-0.06334207059859943,0.0791153113200146,0.015773240721415168,SPENDING_CONTROL
458,2026-09-01,SPENDING_CONTROL,-0.1431925562267384,0.2773594690985311,0.1341669128717927,SPENDING_CONTROL
459,2026-09-01,SPENDING_CONTROL,0.13285959926197666,0.11791003073749534,0.250769629999472,NO_SIMULATED_BENEFIT
488,2026-09-01,SPENDING_CONTROL,-0.24822194779639628,0.354904251513779,0.10668230371738276,SPENDING_CONTROL
490,2026-09-01,SPENDING_CONTROL,-0.0675162503679812,0.2306327158711511,0.1631164655031699,SPENDING_CONTROL
492,2026-09-01,SPENDING_CONTROL,-0.09885807474548575,0.41610248594276134,0.3172444111972756,SPENDING_CONTROL
493,2026-09-01,SPENDING_CONTROL,-0.08471627252222524,0.27363872427174907,0.18892245174952382,SPENDING_CONTROL
501,2026-09-01,SPENDING_CONTROL,-0.027662204613512,0.11053976983870215,0.08287756522519014,SPENDING_CONTROL
503,2026-09-01,SPENDING_CONTROL,-0.009024174030423993,0.27216467748823336,0.26314050345780937,SPENDING_CONTROL
509,2026-09-01,SPENDING_CONTROL,-0.12654068666953516,0.4074325130811449,0.28089182641160976,SPENDING_CONTROL
510,2026-09-01,SPENDING_CONTROL,-0.07956583142170012,0.23226566098941612,0.152699829567716,SPENDING_CONTROL
525,2026-09-01,SPENDING_CONTROL,-0.06034902453657625,0.1112587622214048,0.050909737684828545,SPENDING_CONTROL
531,2026-09-01,SPENDING_CONTROL,0.08064042882808689,0.23442177799471145,0.31506220682279834,NO_SIMULATED_BENEFIT
541,2026-09-01,SPENDING_CONTROL,-0.03788905711510507,0.11173535808565267,0.0738463009705476,SPENDING_CONTROL
547,2026-09-01,SPENDING_CONTROL,0.0005055138945434384,0.07750932561690393,0.07801483951144737,NO_SIMULATED_BENEFIT
563,2026-09-01,SPENDING_CONTROL,0.06489991955250621,0.09710638576291569,0.1620063053154219,NO_SIMULATED_BENEFIT
565,2026-09-01,SPENDING_CONTROL,-0.002061388276732551,0.1316973234028148,0.12963593512608224,SPENDING_CONTROL
571,2026-09-01,SPENDING_CONTROL,0.069869583568894,0.275343766712341,0.345213350281235,NO_SIMULATED_BENEFIT
585,2026-09-01,SPENDING_CONTROL,-0.2689505662955438,0.3013261684036826,0.03237560210813876,SPENDING_CONTROL
613,2026-09-01,SPENDING_CONTROL,-0.05943843469655513,0.0886796904760235,0.029241255779468373,SPENDING_CONTROL
636,2026-09-01,SPENDING_CONTROL,-0.08462904115749689,0.14973233188201104,0.06510329072451415,SPENDING_CONTROL
646,2026-09-01,SPENDING_CONTROL,-0.011436010844454614,0.09223909330367765,0.08080308245922303,SPENDING_CONTROL
653,2026-09-01,SPENDING_CONTROL,-0.1954934114742364,0.3617770198329056,0.1662836083586692,SPENDING_CONTROL
656,2026-09-01,SPENDING_CONTROL,0.04183441299307547,0.08851750484167378,0.13035191783474925,NO_SIMULATED_BENEFIT
659,2026-09-01,SPENDING_CONTROL,0.08363795792259396,0.17395954361751073,0.2575975015401047,NO_SIMULATED_BENEFIT
668,2026-09-01,SPENDING_CONTROL,0.07384702816650962,0.24376301417433666,0.3176100423408463,NO_SIMULATED_BENEFIT
671,2026-09-01,SPENDING_CONTROL,-0.022481482007582654,0.1991865363517231,0.17670505434414044,SPENDING_CONTROL
672,2026-09-01,SPENDING_CONTROL,-0.21247553705933406,0.37279588139444514,0.16032034433511108,SPENDING_CONTROL
673,2026-09-01,SPENDING_CONTROL,-0.15200961634985788,0.24952354653965994,0.09751393018980208,SPENDING_CONTROL
674,2026-09-01,SPENDING_CONTROL,0.12446432131860485,0.040271900167006665,0.1647362214856115,NO_SIMULATED_BENEFIT
688,2026-09-01,SPENDING_CONTROL,0.0032017613382098534,0.04892078545663881,0.052122546794848665,NO_SIMULATED_BENEFIT
690,2026-09-01,SPENDING_CONTROL,-0.1714654324757085,0.23213883677362054,0.06067340429791205,SPENDING_CONTROL
694,2026-09-01,SPENDING_CONTROL,-0.0038554472923087724,0.1927162773017552,0.18886083000944642,SPENDING_CONTROL
705,2026-09-01,SPENDING_CONTROL,-0.21449660537061643,0.27497115453608967,0.06047454916547325,SPENDING_CONTROL
706,2026-09-01,SPENDING_CONTROL,-0.02765694393116896,0.05476245600801079,0.027105512076841826,SPENDING_CONTROL
713,2026-09-01,SPENDING_CONTROL,-0.2675538625925508,0.3653706912134614,0.09781682862091058,SPENDING_CONTROL
718,2026-09-01,SPENDING_CONTROL,0.01191901047680724,0.22587310609769812,0.23779211657450536,NO_SIMULATED_BENEFIT
719,2026-09-01,SPENDING_CONTROL,0.08764210298913025,0.1633304467827202,0.25097254977185046,NO_SIMULATED_BENEFIT
721,2026-09-01,SPENDING_CONTROL,0.010690635632487788,0.1607514910468335,0.1714421266793213,NO_SIMULATED_BENEFIT
723,2026-09-01,SPENDING_CONTROL,0.015655965721171755,0.06511973391398868,0.08077569963516043,NO_SIMULATED_BENEFIT
726,2026-09-01,SPENDING_CONTROL,-0.03030972932435952,0.10329370732741439,0.07298397800305487,SPENDING_CONTROL
767,2026-09-01,SPENDING_CONTROL,0.12120720904823283,0.1107788688081321,0.23198607785636494,NO_SIMULATED_BENEFIT
768,2026-09-01,SPENDING_CONTROL,0.09274033875859652,0.05824642910216996,0.15098676786076648,NO_SIMULATED_BENEFIT
795,2026-09-01,SPENDING_CONTROL,0.03977107184351028,0.11301041495398584,0.15278148679749612,NO_SIMULATED_BENEFIT
797,2026-09-01,SPENDING_CONTROL,0.08242697122584555,0.12186680367981281,0.20429377490565837,NO_SIMULATED_BENEFIT
802,2026-09-01,SPENDING_CONTROL,-0.005043429190420279,0.21444614156606595,0.20940271237564567,SPENDING_CONTROL
809,2026-09-01,SPENDING_CONTROL,0.005383172897058933,0.03629425060671701,0.04167742350377594,NO_SIMULATED_BENEFIT
813,2026-09-01,SPENDING_CONTROL,-0.04639563268821936,0.13556623658322467,0.08917060389500531,SPENDING_CONTROL
835,2026-09-01,SPENDING_CONTROL,0.20519891823020459,0.053697414112642165,0.25889633234284676,NO_SIMULATED_BENEFIT
842,2026-09-01,SPENDING_CONTROL,0.13250894691096288,0.16839342199487178,0.30090236890583466,NO_SIMULATED_BENEFIT
851,2026-09-01,SPENDING_CONTROL,0.06115850061988298,0.24776197658098398,0.30892047720086696,NO_SIMULATED_BENEFIT
852,2026-09-01,SPENDING_CONTROL,0.0631610991604386,0.25442475744099424,0.31758585660143285,NO_SIMULATED_BENEFIT
880,2026-09-01,SPENDING_CONTROL,-0.1931976873999991,0.3296888257722038,0.13649113837220472,SPENDING_CONTROL
882,2026-09-01,SPENDING_CONTROL,0.03515559704115204,0.05215529677401047,0.08731089381516251,NO_SIMULATED_BENEFIT
899,2026-09-01,SPENDING_CONTROL,0.005467894134360347,0.030942187613087247,0.036410081747447594,NO_SIMULATED_BENEFIT
904,2026-09-01,SPENDING_CONTROL,-0.13569812741962636,0.27397944473341324,0.13828131731378687,SPENDING_CONTROL
906,2026-09-01,SPENDING_CONTROL,0.000245345994546918,0.056480724852094114,0.05672607084664103,NO_SIMULATED_BENEFIT
920,2026-09-01,SPENDING_CONTROL,0.11454350596053876,0.07495693492151277,0.18950044088205154,NO_SIMULATED_BENEFIT
925,2026-09-01,SPENDING_CONTROL,-0.05984269230788619,0.4115904861624352,0.351747793854549,SPENDING_CONTROL
947,2026-09-01,SPENDING_CONTROL,-0.2528997971224316,0.3105124194102579,0.05761262228782634,SPENDING_CONTROL
958,2026-09-01,SPENDING_CONTROL,-0.011547339519254018,0.3135513532635023,0.3020040137442483,SPENDING_CONTROL
981,2026-09-01,SPENDING_CONTROL,0.11501611054234948,0.07763372632347942,0.1926498368658289,NO_SIMULATED_BENEFIT
988,2026-09-01,SPENDING_CONTROL,0.07931157700554495,0.1350275911071264,0.21433916811267134,NO_SIMULATED_BENEFIT
994,2026-09-01,SPENDING_CONTROL,-0.008336527139132369,0.10373362862727982,0.09539710148814745,SPENDING_CONTROL
996,2026-09-01,SPENDING_CONTROL,0.06726724627747763,0.16286802074557133,0.23013526702304896,NO_SIMULATED_BENEFIT
998,2026-09-01,SPENDING_CONTROL,-0.1878615932861329,0.24851252778804575,0.060650934501912855,SPENDING_CONTROL
