user_id,month,salary_income,bonus_income,total_income,total_debits,variable_spending,essential_spending,discretionary_spending,recurring_spending,transaction_count,debit_transaction_count,credit_transaction_count,transactions_per_day,debit_transactions_per_day,average_transaction,median_transaction,transaction_amount_std,starting_balance,ending_balance,minimum_balance,maximum_balance,average_balance,net_cash_flow,savings_rate,income_to_expense_ratio,essential_spending_ratio,discretionary_spending_ratio,minimum_balance_ratio,average_balance_ratio,balance_change,financial_state,previous_financial_state,state_changed,state_transition,state_duration,recent_state_change,historical_spending_mean,historical_spending_std,spending_baseline_deviation,spending_baseline_ratio,transaction_count_change,savings_rate_change,rolling_spending_mean,rolling_spending_std,rolling_spending_min,rolling_spending_max,rolling_income_mean,income_volatility,rolling_average_balance,rolling_minimum_balance,rolling_savings_rate,rolling_transaction_count,rolling_net_cash_flow,spending_growth,discretionary_spending_growth,income_growth,balance_growth,spending_acceleration,cash_buffer,cash_buffer_ratio,expense_pressure,discretionary_pressure,negative_cash_flow,category_shift,has_full_history,prediction_date,prediction_balance,horizon_end,minimum_future_balance,ending_future_balance,future_net_cash_flow,future_income,future_expenses,negative_cashflow_days,required_obligations,obligation_coverage,future_transaction_count,future_discretionary_spending,future_essential_spending,critical_liquidity,obligation_failure,severe_liquidity_drawdown,liquidity_ratio,financial_stress_30d,risk_probability,pressure_state,eligible,intervention_category,treatment,randomization_stratum,control,synthetic_financial_stress_30d,synthetic_cash_buffer_change,synthetic_savings_rate_change,synthetic_discretionary_spending_change
47,2026-09-01,23065.04,0.0,23065.04,18790.570000000003,2170.06,1526.89,643.1700000000001,16620.51,74,73,1,2.466666666666667,2.433333333333333,565.6163513513513,24.46,2865.778394478384,76817.83,81092.3,58175.95,81240.99,62793.82067567567,4274.4699999999975,0.1853224620464563,1.2274795282953097,0.7036164898666397,0.2963835101333604,2.5222566273459743,2.722467451852486,4274.470000000001,STABLE,RECOVERY,True,RECOVERY->STABLE,5,1,3229.625,1610.0229618060907,-1059.565,0.6719232108990981,-6.0,0.0657555737055046,2728.1,807.3993963956138,2170.06,3653.91,23157.33333333333,193.0259944497765,60558.86418264281,50945.09,0.1643399954259913,81.66666666666667,3808.723333333334,-0.4060992197399498,-0.635325002267985,0.0016180456822152,0.0556442430097283,-0.9541497042061048,58175.95,2.5222566273459743,0.8146775379535437,0.0278850589463534,0,0.1676806019871124,True,2026-09-30,81092.3,2026-10-30,52225.60999999999,81977.34999999999,885.0499999999956,29917.56,29032.51000000001,28,16620.51,6.679088668157596,87,763.1900000000023,28269.320000000003,False,False,False,0.6440267448327399,0,9.025199967163525e-05,STABLE,False,,0,INELIGIBLE,0,0,0.0,0.0,0.0
48,2026-09-01,53248.98,0.0,53248.98,36575.81999999999,26225.640000000003,22148.88,4076.76,10350.18,93,92,1,3.1,3.066666666666667,965.8580645161292,265.34,5533.38775378576,246367.82,263040.98,214276.73,267525.71,233293.5048387097,16673.16000000001,0.3131169836492644,1.4558519808988566,0.8445506000997495,0.1554493999002502,4.024053230690992,4.381182603661323,16673.159999999974,RECOVERY,SPENDING_PRESSURE,True,SPENDING_PRESSURE->RECOVERY,1,1,23128.24875,2680.025659330456,3097.391250000004,1.1339224289517382,-3.0,0.0062796078565978,26180.140000000003,2314.835401815853,23842.89,28471.89,52987.03333333333,3159.2551736340247,217309.68596209204,183399.87,0.3106778923598154,100.66666666666669,16456.713333333337,-0.0788936034804853,0.0636061946902655,-0.0492469177155207,0.067675883968937,-0.2730395312602133,214276.73,4.024053230690992,0.6868830163507356,0.0765603397473528,0,0.117511951859715,True,2026-09-30,263040.98,2026-10-30,231165.42,283207.09,20166.11,55148.36,34982.25,29,10350.18,30.742396750587908,93,4465.130000000001,30517.12,False,False,False,0.8788190342052405,0,7.789589976398394e-05,STABLE,False,,0,INELIGIBLE,0,0,0.0,0.0,0.0
49,2026-09-01,83729.5,18699.53,102429.03,65635.85,51301.88999999999,29442.9,21858.99,14333.96,58,56,2,1.9333333333333331,1.8666666666666667,2897.670344827586,897.45,11138.159417750196,335966.5,372759.68,321238.4,423667.43,386614.2079310344,36793.17999999999,0.3592065647795356,1.5605653008226448,0.5739145282951565,0.4260854717048437,3.1362046482330257,3.774459329850477,36793.17999999999,SPENDING_PRESSURE,SPENDING_PRESSURE,False,NO_CHANGE,4,0,39996.82625,7512.456622754614,11305.063749999994,1.282649020183195,-5.0,0.0708849053840667,45308.55333333332,6406.420898694789,38556.6,51301.88999999999,89224.49666666666,11654.548301797631,353796.7824015129,269097.59,0.329821673223769,57.66666666666666,29581.983333333337,0.1136323329607613,0.1131044828713516,0.206873482336038,0.1095144307542568,-0.0811610357491352,321238.4,3.1362046482330257,0.6407934352204644,0.2134061993948395,0,0.3629274548646059,True,2026-09-30,372759.68,2026-10-30,356713.48,402956.3399999998,30196.66,82662.15,52465.49,24,14333.96,31.77222693519446,67,11934.520000000004,40530.97,False,False,False,0.9569529622946344,0,3.9847692667376764e-05,STABLE,False,,0,INELIGIBLE,0,0,0.0,0.0,0.0
50,2026-09-01,68542.41,0.0,68542.41,63626.36,27892.17,12068.36,15823.81,35734.19,153,152,1,5.1,5.066666666666666,863.8481699346406,157.25,5958.665674066353,183829.18,188745.23,121015.15,189557.56,139306.39124183008,4916.050000000003,0.0717227480037542,1.0772643602431446,0.4326791353989309,0.567320864601069,1.765551430129171,2.032411630140085,4916.0500000000175,SPENDING_PRESSURE,SPENDING_PRESSURE,False,NO_CHANGE,9,0,30807.8975,5912.928892488176,-2915.727500000001,0.90535779015754,-14.0,-0.0118988635069399,28200.57666666667,1006.5332615136696,27384.33,29325.230000000003,69227.10666666667,1545.096301281275,134663.95507943255,110524.66,0.076358075523772,153.0,5292.340000000004,-0.0488678179165177,-0.0476350684430234,-0.0345628162843553,0.0267424899572528,-0.1197441183408846,121015.15,1.765551430129171,0.9282772519962458,0.2308615935739639,0,0.1373320501567975,True,2026-09-30,188745.23,2026-10-30,188745.23,198793.4,10048.169999999998,68542.41,58494.240000000005,27,35734.19,7.200041193042294,158,10940.550000000005,47553.69,False,False,False,1.0,0,7.725829969950749e-05,STABLE,False,,0,INELIGIBLE,0,0,0.0,0.0,0.0
51,2026-09-01,162894.13,0.0,162894.13,118837.3,71230.06,48417.03,22813.029999999995,47607.240000000005,88,87,1,2.933333333333333,2.9,3201.493522727273,766.56,17721.267143131765,679026.17,723083.0,637266.04,800160.17,761940.2681818183,44056.830000000016,0.270462968800656,1.3707323374058484,0.6797274914551525,0.3202725085448474,3.912148583868553,4.677518264051739,44056.82999999996,STABLE,RECOVERY,True,RECOVERY->STABLE,4,1,65670.715,6873.087809359886,5559.345000000001,1.084654857191672,-6.0,0.0589578344612402,70044.68333333333,4022.522509201553,65562.67,73341.32,156749.30333333334,5329.212898030394,716892.6005869486,564177.69,0.2489725370550222,88.66666666666667,39097.38000000001,-0.0287867739495282,-0.2996756710294262,0.0619488578553375,0.0648823741211623,-0.147431270886581,637266.04,3.912148583868553,0.7295370311993439,0.1400482018596986,0,0.2084399733551066,True,2026-09-30,723083.0,2026-10-30,679362.34,759811.8899999992,36728.890000000014,150881.56,114152.66999999998,29,47607.240000000005,18.35780776201267,94,18424.380000000005,95728.28999999998,False,False,False,0.939535765603672,0,5.452015153073907e-05,STABLE,False,,0,INELIGIBLE,0,0,0.0,0.0,0.0
52,2026-09-01,27330.71,0.0,27330.71,26816.14,15427.990000000002,4263.36,11164.63,11388.15,110,109,1,3.6666666666666665,3.633333333333333,492.24409090909086,74.425,2770.586323425242,109107.89,109622.46,83858.17,111188.88,95822.05118181815,514.5699999999997,0.0188275386918232,1.01918881688416,0.2763393027866883,0.7236606972133115,3.068276308957945,3.506021291866116,514.570000000007,SPENDING_PRESSURE,STABLE,True,STABLE->SPENDING_PRESSURE,2,1,12986.86375,2921.6948600717424,2441.126250000001,1.1879688812474067,6.0,-0.2446671923890384,14676.923333333334,3255.7061381877365,11111.320000000002,17491.46,31052.97,3998.1623091490446,89265.8698308968,69144.18,0.1545738618769876,113.66666666666669,4987.8966666666665,0.388492996331669,1.5528023450433066,-0.1053472851448953,0.0047161575574417,0.7532504265290337,83858.17,3.068276308957945,0.9811724613081768,0.4085012793301015,0,0.5255024286556935,True,2026-09-30,109622.46,2026-10-30,91453.64000000004,118215.57000000004,8593.11,27473.29,18880.18,25,11388.15,12.038456641333314,82,4477.550000000003,14402.629999999996,False,False,False,0.8342600594805117,0,7.756126818875023e-05,STABLE,False,,0,INELIGIBLE,0,0,0.0,0.0,0.0
53,2026-09-01,20000.0,0.0,20000.0,20651.05,3506.91,2904.1,602.8100000000001,17144.14,175,174,1,5.833333333333333,5.8,232.2917142857143,20.0,1702.865026783016,43466.35,42815.3,23054.2,43446.35,27836.24628571429,-651.0499999999993,-0.0325524999999999,0.968473757992935,0.8281079354759603,0.1718920645240397,1.15271,1.3918123142857144,-651.0499999999956,LIQUIDITY_STRESS,SPENDING_PRESSURE,True,SPENDING_PRESSURE->LIQUIDITY_STRESS,5,1,4972.48625,2201.8749782916348,-1465.57625,0.7052628853423174,-37.0,-0.0325852708743547,3917.863333333333,533.4611454767191,3506.91,4520.73,20555.193333333333,961.6230613568584,29041.13278664604,22423.68,-0.0253414097085484,192.0,-506.80999999999887,-0.2242602411557425,-0.4940662033773122,-0.0768767787430569,-0.0149782532924893,-0.4375695985008488,23054.2,1.15271,1.0325525,0.0301405,1,0.0798159583511873,True,2026-09-30,42815.3,2026-10-30,20649.889999999992,43280.17,464.869999999999,22929.33,22464.460000000003,29,17144.14,3.834816444569399,201,1383.8100000000013,21080.65,False,False,False,0.4823016538480401,0,0.0003279706123153512,OBLIGATION_PRESSURE,True,OBLIGATION_MANAGEMENT,0,OBLIGATION_MANAGEMENT_RISK_2,1,0,-0.027386964309082548,0.01768641466262336,-0.003938576871194662
54,2026-09-01,24596.9,0.0,24596.9,22410.01,5532.359999999999,2414.57,3117.79,16877.649999999998,133,132,1,4.433333333333334,4.4,353.4354135338345,34.28,2253.4084800880187,54104.32,56291.21,56291.21,78701.22,61752.03781954887,2186.8899999999994,0.0889091714809589,1.0975854093773274,0.4364448445148184,0.5635551554851819,2.2885489634872687,2.510561811429443,2186.8899999999994,SPENDING_PRESSURE,SPENDING_PRESSURE,False,NO_CHANGE,8,0,5605.715,1516.0889803984835,-73.35500000000138,0.9869142473350856,-26.0,0.0602991801994847,5894.606666666667,2119.505539325938,3979.57,8171.889999999999,24486.11,2960.7500512707948,60830.495142427455,53470.02,0.0676551972525453,151.33333333333334,1713.8533333333326,0.3901903974550011,0.2730921726915996,0.1455593269596191,0.0404198777472852,0.9032075819741272,56291.21,2.2885489634872687,0.911090828519041,0.1267554041362935,0,0.1161073695787384,True,2026-09-30,56291.21,2026-10-30,50861.1,59303.46999999997,3012.2599999999984,25720.68,22708.42,28,16877.649999999998,4.859200777359408,129,3157.350000000002,19551.07,False,False,False,0.9035353832330127,0,8.360190973939635e-05,STABLE,False,,0,INELIGIBLE,0,0,0.0,0.0,0.0
55,2026-09-01,69528.46,0.0,69528.46,54803.87999999999,17255.160000000003,11985.060000000003,5270.1,37548.72,106,105,1,3.533333333333333,3.5,1172.946603773585,148.995,7179.743080320313,160035.31,174759.89,108311.6,177840.06,128039.0966981132,14724.580000000016,0.2117777382096484,1.268677692163402,0.6945783174424347,0.3054216825575653,1.5578023733015227,1.8415350591414392,14724.580000000016,STABLE,STABLE,False,NO_CHANGE,5,0,23318.55625,9386.915208408742,-6063.396249999994,0.7399754862610761,-19.0,-0.0255641031650011,17452.340000000004,1763.9549634840716,15795.26,19306.6,70153.86,752.0418422534362,112033.06800937104,75324.75,0.21606951878227,122.33333333333331,15152.800000000008,0.0924264621158501,0.0216282545608925,-0.0059525503035892,0.092008319913899,0.2742989823938897,108311.6,1.5578023733015227,0.7882222617903515,0.0757977380773283,0,0.149681174231984,True,2026-09-30,174759.89,2026-10-30,121076.46000000004,199148.64,24388.750000000007,80427.35,56038.6,29,37548.72,6.796163491059084,126,5747.12999999999,50291.47000000001,False,False,False,0.6928160689503754,0,7.540042123181874e-05,STABLE,False,,0,INELIGIBLE,0,0,0.0,0.0,0.0
56,2026-09-01,63345.75,0.0,63345.75,45367.38,21860.19,17618.359999999997,4241.83,23507.19,114,113,1,3.8,3.7666666666666666,953.6239473684212,165.83,6245.084220340384,187266.29,205244.66,143253.65,206599.4,156790.7112280702,17978.370000000003,0.2838133576443566,1.3962840701843484,0.8059563983661623,0.1940436016338376,2.261456372369101,2.4751575477134646,17978.369999999995,SPENDING_PRESSURE,STABLE,True,STABLE->SPENDING_PRESSURE,1,1,22674.8175,10800.28459281877,-814.6274999999987,0.9640734704921,11.0,-0.0808397689141328,19148.23,3108.191219278503,15756.37,21860.19,62882.80333333334,942.2600788705904,139516.70186057335,103015.01,0.3220213052664413,108.33333333333331,20227.38333333333,0.3873874502820129,0.8398422929118559,0.0250350250539574,0.0960043048858392,0.5927401486958321,143253.65,2.261456372369101,0.7161866423556434,0.0669631348590868,0,0.3042374068011967,True,2026-09-30,205244.66,2026-10-30,166407.28000000006,226026.73000000004,20782.069999999992,60103.49,39321.420000000006,29,23507.19,11.28795700379331,96,2146.9100000000035,37174.51,False,False,False,0.8107751987311146,0,3.764068993353836e-05,STABLE,False,,0,INELIGIBLE,0,0,0.0,0.0,0.0
57,2026-09-01,48985.24,0.0,48985.24,39574.32,13591.74,10045.5,3546.24,25982.58,189,188,1,6.3,6.266666666666667,468.5691005291005,58.89,3777.1653323542873,133468.05,142878.97,142878.97,182453.29,152258.3082010582,9410.919999999998,0.1921174623213032,1.2378037070504306,0.7390885935134133,0.2609114064865866,2.9167759512865508,3.10824869289317,9410.920000000013,STABLE,RECOVERY,True,RECOVERY->STABLE,4,1,16800.21,6768.413662795315,-3208.47,0.8090220300817669,-5.0,0.038025165224945,13715.443333333336,112.35534804081443,13591.74,13811.16,47261.34,1625.6250598154577,143452.6376345467,109002.75,0.1593326676242304,203.0,7563.316666666666,-0.0158871521291477,-0.039081742975827,0.041294229810608,0.0705106577941314,-0.0208153250816056,142878.97,2.9167759512865508,0.8078825376786967,0.0723940517592646,0,0.0685088876649087,True,2026-09-30,142878.97,2026-10-30,142475.91999999998,153506.86999999973,10627.9,46934.56,36306.66,29,25982.58,7.305415012673876,156,2463.010000000002,33843.649999999994,False,False,False,0.9971790810082126,0,8.327715840533659e-05,STABLE,False,,0,INELIGIBLE,0,0,0.0,0.0,0.0
58,2026-09-01,21569.22,0.0,21569.22,20473.17,7572.67,4413.410000000001,3159.2600000000007,12900.5,181,180,1,6.033333333333333,6.0,232.27839779005524,34.14,1755.0702776584749,59426.08,60522.13,40492.83,62062.05,48258.30712707182,1096.050000000003,0.0508154675968812,1.0535359204265875,0.5828076490854613,0.4171923509145388,1.8773432697148995,2.237369136532142,1096.0499999999956,RECOVERY,RECOVERY,False,NO_CHANGE,7,0,9661.06375,2953.3219431584275,-2088.393750000001,0.7838339748042755,-1.0,-0.0103608628827477,8349.066666666666,2726.5704889537205,6094.9,11379.63,22584.11333333333,2906.793954072655,46667.85996797012,36089.53,0.0590723293964385,177.33333333333334,1334.546666666669,-0.3345416327244382,-0.3059469672005096,-0.165997287943179,0.0184439222644332,-1.201615743866541,40492.83,1.8773432697148995,0.9491845324031188,0.1464707578669975,0,0.2232401551534412,True,2026-09-30,60522.13,2026-10-30,42119.37000000002,61887.88000000001,1365.75,20704.18,19338.43,29,12900.5,6.296369132979342,175,2897.3700000000026,16441.059999999998,False,False,False,0.6959333718096177,0,0.00010072031783750975,STABLE,False,,0,INELIGIBLE,0,0,0.0,0.0,0.0
59,2026-09-01,71625.98,0.0,71625.98,60437.3,32846.16,23192.73,9653.430000000002,27591.14,98,97,1,3.2666666666666666,3.2333333333333334,1347.5844897959184,266.475,7401.465950639684,215265.09,226453.77,196146.7,267772.68,239652.66367346945,11188.679999999991,0.156209799851953,1.185128720177771,0.706101717826376,0.2938982821736239,2.738485393149246,3.345890187798749,11188.679999999991,SPENDING_PRESSURE,STABLE,True,STABLE->SPENDING_PRESSURE,3,1,33769.16125,6419.17238541462,-923.001249999994,0.9726673326836036,-5.0,-0.07045005527401,31111.753333333338,1502.0522174789558,30238.55,32846.16,72990.2,1629.5472802897132,225677.3462716709,164623.74,0.1952561245009649,98.66666666666669,14287.306666666673,0.0858037291883948,0.4175957308083153,-0.0423646724370454,0.0519762865404695,0.085406884762984,196146.7,2.738485393149246,0.843790200148047,0.1347755381497049,0,0.1776720392852817,True,2026-09-30,226453.77,2026-10-30,205488.35,239070.38,12616.610000000008,74440.6,61823.99,29,27591.14,10.905470741694616,88,8891.830000000002,52932.16,False,False,False,0.9074185428663872,0,5.933648043306275e-05,STABLE,False,,0,INELIGIBLE,0,0,0.0,0.0,0.0
60,2026-09-01,20000.0,9366.69,29366.69,20744.42,10230.79,8038.18,2192.61,10513.63,93,91,2,3.1,3.033333333333333,538.8291397849463,97.85,2351.6525836196347,40758.55,49380.82,20762.37,50129.06,29523.03430107527,8622.270000000004,0.2936071446935287,1.4156428572117228,0.7856851719173201,0.2143148280826798,0.7070040920512322,1.0053238652730447,8622.269999999997,SPENDING_PRESSURE,SPENDING_PRESSURE,False,NO_CHANGE,3,0,6438.71,1010.3831841011043,3792.080000000001,1.588950271094676,-7.0,0.0829936569123617,7253.2333333333345,2648.2702975023785,5161.17,10230.79,23584.04,5055.604299992238,27010.19283369176,17089.21,0.2401602108248985,93.33333333333331,5817.176666666669,0.6066595055702648,0.8015183757980102,0.3732101715981395,0.2115450623243466,0.3728811181116069,20762.37,0.7070040920512322,0.7063928553064712,0.0746631642857945,0,0.2791435414073543,True,2026-09-30,49380.82,2026-10-30,33505.020000000004,52988.560000000005,3607.739999999998,20000.0,16392.260000000002,29,10513.63,6.599130842534881,101,1847.6600000000035,14544.6,False,False,False,0.6785027061114013,0,0.0004061836696413829,STABLE,False,,0,INELIGIBLE,0,0,0.0,0.0,0.0
61,2026-09-01,93820.87,0.0,93820.87,61431.0,35252.29,27002.51,8249.78,26178.709999999995,173,172,1,5.766666666666667,5.733333333333333,897.4096531791909,189.84,7255.620253045533,410157.43,442547.3,390165.15,483986.02,460273.38693641615,32389.869999999995,0.3452309704653132,1.527256108479432,0.7659788910167253,0.2340211089832745,4.158617906655524,4.905874214728729,32389.869999999995,STABLE,RECOVERY,True,RECOVERY->STABLE,5,1,37640.51,6227.634878303088,-2388.220000000001,0.9365518692493804,-25.0,0.1494535651954298,40605.88999999999,8733.895901028362,35252.29,50684.39,94788.29333333332,890.7186499862559,433769.80110493855,338305.32,0.2958464218733199,188.66666666666663,28003.69333333334,-0.3044744151009807,-0.6723762095100801,-0.0183473798059544,0.0789693606184338,-0.7170438564681229,390165.15,4.158617906655524,0.6547690295346867,0.087931182049367,0,0.4179815220244359,True,2026-09-30,442547.3,2026-10-30,421320.29999999993,469862.81999999983,27315.520000000004,93967.85,66652.33,29,26178.709999999995,20.494331080484876,193,14203.620000000004,52448.71,False,False,False,0.952034505690126,0,6.847197007024289e-05,STABLE,False,,0,INELIGIBLE,0,0,0.0,0.0,0.0
62,2026-09-01,251532.31,0.0,251532.31,195515.36000000004,72749.79999999999,51417.48,21332.32,122765.56,74,73,1,2.466666666666667,2.433333333333333,6041.18472972973,986.225,30353.53182401522,594422.93,650439.88,401268.96,652801.27,456587.83202702703,56016.94999999995,0.2227028010834868,1.2865092031643957,0.7067714275503163,0.2932285724496837,1.5952978764437855,1.8152253761237556,56016.94999999995,STABLE,RECOVERY,True,RECOVERY->STABLE,4,1,104808.21625,25993.85630568169,-32058.416250000024,0.694123062131591,-5.0,0.02456180719548,103341.86666666668,51632.15423968803,72749.79999999999,162954.64000000004,252991.44666666663,8033.768538751483,419511.69582243776,286856.63,0.1096232863108549,81.66666666666667,26884.01999999998,-0.0211428346920313,-0.0372758908742505,0.0233741172497758,0.0942375321894126,0.522772208168976,401268.96,1.5952978764437855,0.7772971989165132,0.0848094624503706,0,0.1699066092089489,True,2026-09-30,650439.88,2026-10-30,650439.88,701182.5800000009,50742.70000000004,251532.31,200789.61,28,122765.56,7.34711094870581,90,19856.709999999934,180932.9,False,False,False,1.0,0,4.7954742624725144e-05,STABLE,False,,0,INELIGIBLE,0,0,0.0,0.0,0.0
63,2026-09-01,52428.22,7748.25,60176.47,57232.52,40272.64,7681.76,32590.88,16959.88,45,43,2,1.5,1.4333333333333331,2609.0886666666665,470.19,8325.818882559242,204868.65,207812.6,147636.13,207812.6,173835.67199999996,2943.9500000000044,0.0489219457372624,1.0514384129861836,0.1907438896481581,0.8092561103518419,2.4533863485179506,2.8887648610827448,2943.950000000012,SPENDING_PRESSURE,STABLE,True,STABLE->SPENDING_PRESSURE,2,1,19538.56375,5924.236957655843,20734.07625,2.0611873275485766,7.0,-0.3325290159546502,24663.243333333336,13596.189786665722,15403.750000000002,40272.64,55865.21666666667,3983.214943451254,164044.39248970253,131090.49,0.2633915176632861,43.0,14242.093333333336,1.614469853120181,2.405372590364278,0.1501212208666169,0.0143699389828557,1.7733480260804386,147636.13,2.4533863485179506,0.9510780542627376,0.541588431491578,0,0.8173921011608635,True,2026-09-30,207812.6,2026-10-30,207812.6,213026.00999999995,5213.410000000004,60176.47,54963.06,27,16959.88,15.801354136939649,66,9152.700000000004,45810.35999999999,False,False,False,1.0,0,7.166147847382716e-05,SPENDING_PRESSURE,True,SPENDING_CONTROL,0,SPENDING_CONTROL_RISK_1,1,0,-0.013941642629700627,0.0013340574642072278,-0.0015269359566386764
64,2026-09-01,64260.36,0.0,64260.36,44948.03999999999,18984.63,16648.13,2336.5,25963.41,95,94,1,3.1666666666666665,3.1333333333333333,1149.562105263158,186.17,6727.88890368719,185924.85,205237.17,177589.94,241850.3,214724.1556842105,19312.320000000007,0.3005323966439031,1.4296587793372082,0.876926756012627,0.1230732439873729,2.763600141673654,3.341471409189281,19312.320000000007,SPENDING_PRESSURE,STABLE,True,STABLE->SPENDING_PRESSURE,4,1,25858.59875,9309.965269346663,-6873.96875,0.7341708722712594,4.0,0.0218409499185066,20914.01,3474.347849697888,18832.52,24924.88,63047.996666666666,1103.0368952276103,197042.10539290533,148106.74,0.2562139011679666,106.0,16170.57666666667,0.0080769859795715,0.203357968737929,0.0347267554107082,0.1038716449145986,0.2525058458176129,177589.94,2.763600141673654,0.6994676033560969,0.0363598958984979,0,0.1008894905382717,True,2026-09-30,205237.17,2026-10-30,196314.77000000005,222569.6000000001,17332.43,61400.54,44068.11,27,25963.41,10.269749235558812,108,1728.4799999999886,42339.63000000001,False,False,False,0.9565263933428824,0,5.2923978898294734e-05,STABLE,False,,0,INELIGIBLE,0,0,0.0,0.0,0.0
65,2026-09-01,31988.83,0.0,31988.83,22424.22,19217.33,11958.24,7259.089999999999,3206.89,99,98,1,3.3,3.2666666666666666,549.6267676767676,172.37,3208.53450891551,114685.85,124250.46,112176.42,144165.25,131016.77272727272,9564.61,0.2989984316400443,1.4265303319357374,0.6222633425142826,0.3777366574857172,3.5067371954522875,4.095703804336473,9564.61,SPENDING_PRESSURE,STABLE,True,STABLE->SPENDING_PRESSURE,2,1,17985.965,1848.2746153179091,1231.3650000000016,1.0684625484370731,-15.0,0.0294558570173716,18753.83333333333,694.6571118424795,17955.14,19217.33,32710.63333333333,2623.8537329724304,120969.68551213894,90223.17,0.3248110198933794,104.0,10749.909999999998,0.0067211377424627,0.2299123026980132,0.0480158882267702,0.0833983442595578,-0.0564301381595908,112176.42,3.5067371954522875,0.7010015683599556,0.2269257737779093,0,0.2303858372157573,True,2026-09-30,124250.46,2026-10-30,121648.0,129085.4199999999,4834.959999999999,31434.37,26599.41,27,3206.89,48.546981655123815,117,10556.649999999996,16042.760000000004,False,False,False,0.9790547254311976,0,3.313405480301873e-05,STABLE,False,,0,INELIGIBLE,0,0,0.0,0.0,0.0
66,2026-09-01,20088.79,0.0,20088.79,16434.530000000002,2811.35,2553.77,257.58,13623.18,97,96,1,3.2333333333333334,3.2,376.5290721649485,24.26,2232.627114067399,71638.1,75292.36,55608.67,75697.46,61363.88701030928,3654.2599999999984,0.1819054308397867,1.2223525710805236,0.9083785370017964,0.0916214629982037,2.7681443232768124,3.0546333059536823,3654.2599999999943,STABLE,RECOVERY,True,RECOVERY->STABLE,2,1,3718.01875,992.4093234207847,-906.6687499999998,0.7561419640500737,-21.0,0.0042826905330918,3134.2033333333334,511.3088638321614,2811.35,3723.72,20355.38,493.5091708367702,58343.32715981634,47866.68,0.1768395480654892,107.0,3597.996666666666,-0.019595193092337,-0.2357130140644472,0.0018097494078046,0.0510100072447481,0.210330794898167,55608.67,2.7681443232768124,0.8180945691602133,0.0128220763918583,0,0.0313393459180479,True,2026-09-30,75292.36,2026-10-30,59563.46,75583.21999999999,290.8600000000006,20000.0,19709.14,27,13623.18,6.99486903938728,80,3834.489999999998,15874.65,False,False,False,0.7910956702645527,0,8.147091597801905e-05,STABLE,False,,0,INELIGIBLE,0,0,0.0,0.0,0.0
67,2026-09-01,29877.87,0.0,29877.87,23432.59,9661.840000000002,6285.6,3376.24,13770.749999999998,121,120,1,4.033333333333333,4.0,440.5823140495868,70.48,2797.500098216489,87481.29,93926.57,64929.52,94807.39,73640.84685950412,6445.279999999999,0.2157208663134286,1.2750562357810211,0.6505593137539019,0.3494406862460979,2.1731642851381308,2.4647288062871997,6445.280000000013,RECOVERY,LIQUIDITY_STRESS,True,LIQUIDITY_STRESS->RECOVERY,3,1,13898.905,4728.830276179753,-4237.064999999997,0.6951511647860031,-23.0,0.315683496738807,13841.7,5329.881392517096,9661.840000000002,19843.69,30570.460000000003,698.0731260405328,73234.19774911884,58392.49,0.0970328106050226,133.0,2958.0099999999984,-0.5131026537907011,-0.7054488096650591,-0.0223088506990597,0.073676096911694,-1.1640510654227312,64929.52,2.1731642851381308,0.7842791336865714,0.1130013618775367,0,0.5741680417353298,True,2026-09-30,93926.57,2026-10-30,66713.64000000004,95502.92000000004,1576.3499999999983,29197.16,27620.81,29,13770.749999999998,8.940960368897848,138,7487.119999999999,20133.69,False,False,False,0.7102744196876352,0,6.801597234943874e-05,STABLE,False,,0,INELIGIBLE,0,0,0.0,0.0,0.0
68,2026-09-01,22155.31,0.0,22155.31,22200.59,2130.9,1430.9,700.0,20069.69,110,109,1,3.6666666666666665,3.633333333333333,403.23545454545456,20.0,2347.9074610105613,13789.84,13744.56,-6134.24,16021.07,4941.35890909091,-45.27999999999884,-0.0020437538450149,0.997960414565559,0.671500305035431,0.3284996949645689,-0.2768744829117714,0.2230327135612595,-45.280000000000655,LIQUIDITY_STRESS,LIQUIDITY_STRESS,False,NO_CHANGE,7,0,5138.63125,3237.619582243533,-3007.7312500000003,0.4146824117803744,-18.0,0.296288698876553,5568.193333333334,3918.528821143637,2130.9,9835.1,21996.926666666663,1123.896372106141,9810.344741494808,-6134.24,-0.1643176878914262,115.33333333333331,-3640.956666666665,-0.7833372309381704,-0.9128493651076248,-0.0381153663641615,-0.0032835768942932,-1.8588746282175244,0.0,0.0,1.0020437538450149,0.031595134529826,1,0.5128429785272525,True,2026-09-30,13744.56,2026-10-30,-11180.59,8248.039999999999,-5496.519999999997,21589.66,27086.18,29,20069.69,1.7605762719802849,107,5763.950000000001,21322.23,True,False,True,-0.813455650817487,1,0.8953240341759663,LIQUIDITY_PRESSURE,True,LIQUIDITY_PROTECTION,1,LIQUIDITY_PROTECTION_RISK_2,0,1,0.11720000435137239,0.05805048799058797,-0.028423228346002923
