user_id,month,intervention_category,cate,estimated_benefit,predicted_outcome_control,predicted_outcome_treatment,recommended_action
119,2026-09-01,SPENDING_CONTROL,-0.17923917762434707,0.17923917762434707,0.29202906356462144,0.11278988594027436,SPENDING_CONTROL
134,2026-09-01,SPENDING_CONTROL,-0.15310395350876352,0.15310395350876352,0.30434301847165374,0.15123906496289022,SPENDING_CONTROL
148,2026-09-01,SPENDING_CONTROL,-0.27670604419637035,0.27670604419637035,0.4354525999381259,0.15874655574175556,SPENDING_CONTROL
151,2026-09-01,SPENDING_CONTROL,-0.060895866200142645,0.060895866200142645,0.17498179504871786,0.11408592884857521,SPENDING_CONTROL
153,2026-09-01,SPENDING_CONTROL,-0.12778911123986628,0.12778911123986628,0.32086121245050836,0.19307210121064208,SPENDING_CONTROL
160,2026-09-01,SPENDING_CONTROL,-0.16868691774522154,0.16868691774522154,0.20538984569962004,0.036702927954398515,SPENDING_CONTROL
164,2026-09-01,SPENDING_CONTROL,0.03175806428126232,-0.03175806428126232,0.24837762343201197,0.2801356877132743,NO_SIMULATED_BENEFIT
165,2026-09-01,SPENDING_CONTROL,0.00014553497483865696,-0.00014553497483865696,0.40603116007805745,0.4061766950528961,NO_SIMULATED_BENEFIT
172,2026-09-01,SPENDING_CONTROL,-0.03960892222652475,0.03960892222652475,0.1285404818107724,0.08893155958424766,SPENDING_CONTROL
174,2026-09-01,SPENDING_CONTROL,0.15441375525881695,-0.15441375525881695,0.1969458447240477,0.35135959998286465,NO_SIMULATED_BENEFIT
179,2026-09-01,SPENDING_CONTROL,-0.11952460830196344,0.11952460830196344,0.23695101807926336,0.11742640977729991,SPENDING_CONTROL
192,2026-09-01,SPENDING_CONTROL,0.044123520167998545,-0.044123520167998545,0.081241755929242,0.12536527609724055,NO_SIMULATED_BENEFIT
199,2026-09-01,SPENDING_CONTROL,-0.08678095098653177,0.08678095098653177,0.18762021928032185,0.10083926829379009,SPENDING_CONTROL
202,2026-09-01,SPENDING_CONTROL,-0.12705452086228214,0.12705452086228214,0.26230201220990645,0.13524749134762432,SPENDING_CONTROL
206,2026-09-01,SPENDING_CONTROL,-0.10581125680687117,0.10581125680687117,0.27131894970534315,0.16550769289847198,SPENDING_CONTROL
209,2026-09-01,SPENDING_CONTROL,0.22368443089569212,-0.22368443089569212,0.20949718997982764,0.43318162087551976,NO_SIMULATED_BENEFIT
212,2026-09-01,SPENDING_CONTROL,-0.25336414397089113,0.25336414397089113,0.3616431617977105,0.10827901782681934,SPENDING_CONTROL
222,2026-09-01,SPENDING_CONTROL,-0.037560212172471186,0.037560212172471186,0.3139487518969299,0.2763885397244587,SPENDING_CONTROL
232,2026-09-01,SPENDING_CONTROL,-0.1340869908106686,0.1340869908106686,0.33605025265942917,0.20196326184876057,SPENDING_CONTROL
240,2026-09-01,SPENDING_CONTROL,0.04394909802383995,-0.04394909802383995,0.3393050418933479,0.3832541399171879,NO_SIMULATED_BENEFIT
241,2026-09-01,SPENDING_CONTROL,0.009706613289146085,-0.009706613289146085,0.10548150252488851,0.1151881158140346,NO_SIMULATED_BENEFIT
242,2026-09-01,SPENDING_CONTROL,-0.1898096948162427,0.1898096948162427,0.2957470600158861,0.10593736519964338,SPENDING_CONTROL
245,2026-09-01,SPENDING_CONTROL,-0.2035531371648308,0.2035531371648308,0.23953588506677861,0.03598274790194782,SPENDING_CONTROL
250,2026-09-01,SPENDING_CONTROL,-0.24211861464374962,0.24211861464374962,0.3549453409605621,0.11282672631681244,SPENDING_CONTROL
252,2026-09-01,SPENDING_CONTROL,-0.10249690633331099,0.10249690633331099,0.24724539520033523,0.14474848886702424,SPENDING_CONTROL
255,2026-09-01,SPENDING_CONTROL,0.12470904009353909,-0.12470904009353909,0.14628154437632326,0.27099058446986235,NO_SIMULATED_BENEFIT
261,2026-09-01,SPENDING_CONTROL,0.003038942915170789,-0.003038942915170789,0.12070855904648525,0.12374750196165604,NO_SIMULATED_BENEFIT
264,2026-09-01,SPENDING_CONTROL,0.1621629992015755,-0.1621629992015755,0.10879647590456692,0.27095947510614243,NO_SIMULATED_BENEFIT
273,2026-09-01,SPENDING_CONTROL,0.21679586152446023,-0.21679586152446023,0.23374672673789504,0.45054258826235527,NO_SIMULATED_BENEFIT
275,2026-09-01,SPENDING_CONTROL,0.11749317257772121,-0.11749317257772121,0.18486908726417303,0.30236225984189424,NO_SIMULATED_BENEFIT
276,2026-09-01,SPENDING_CONTROL,-0.006063000528857554,0.006063000528857554,0.37818973766871433,0.3721267371398568,SPENDING_CONTROL
284,2026-09-01,SPENDING_CONTROL,-0.036387251747082044,0.036387251747082044,0.17130617823323938,0.13491892648615733,SPENDING_CONTROL
285,2026-09-01,SPENDING_CONTROL,-0.045018890249567976,0.045018890249567976,0.09481552558989355,0.04979663534032557,SPENDING_CONTROL
286,2026-09-01,SPENDING_CONTROL,0.021027356959738563,-0.021027356959738563,0.18199678678988426,0.20302414374962283,NO_SIMULATED_BENEFIT
296,2026-09-01,SPENDING_CONTROL,-0.1377755459076253,0.1377755459076253,0.20162774746797396,0.06385220156034865,SPENDING_CONTROL
320,2026-09-01,SPENDING_CONTROL,0.03074400769046491,-0.03074400769046491,0.06164361879545878,0.09238762648592369,NO_SIMULATED_BENEFIT
330,2026-09-01,SPENDING_CONTROL,-0.026577068273459764,0.026577068273459764,0.12985715027094866,0.10328008199748889,SPENDING_CONTROL
331,2026-09-01,SPENDING_CONTROL,0.04329179124950855,-0.04329179124950855,0.14383390304681473,0.18712569429632328,NO_SIMULATED_BENEFIT
333,2026-09-01,SPENDING_CONTROL,0.1947275102282451,-0.1947275102282451,0.13473956630212794,0.32946707653037305,NO_SIMULATED_BENEFIT
359,2026-09-01,SPENDING_CONTROL,0.05724155013899189,-0.05724155013899189,0.06525891112022589,0.12250046125921778,NO_SIMULATED_BENEFIT
360,2026-09-01,SPENDING_CONTROL,0.0067099722821633845,-0.0067099722821633845,0.1488475738742784,0.1555575461564418,NO_SIMULATED_BENEFIT
364,2026-09-01,SPENDING_CONTROL,0.12005704750019687,-0.12005704750019687,0.1166625918672126,0.23671963936740947,NO_SIMULATED_BENEFIT
373,2026-09-01,SPENDING_CONTROL,-0.14621679395972434,0.14621679395972434,0.26462985828074126,0.11841306432101692,SPENDING_CONTROL
375,2026-09-01,SPENDING_CONTROL,-0.12122812922884954,0.12122812922884954,0.2952040960183612,0.17397596678951163,SPENDING_CONTROL
380,2026-09-01,SPENDING_CONTROL,-0.06005882079684416,0.06005882079684416,0.24728224479032582,0.18722342399348166,SPENDING_CONTROL
383,2026-09-01,SPENDING_CONTROL,0.04278573132659326,-0.04278573132659326,0.07760328240780275,0.120389013734396,NO_SIMULATED_BENEFIT
384,2026-09-01,SPENDING_CONTROL,-0.15067272940880655,0.15067272940880655,0.3115461252965829,0.16087339588777633,SPENDING_CONTROL
389,2026-09-01,SPENDING_CONTROL,-0.008690797406443934,0.008690797406443934,0.2085327657232029,0.19984196831675896,SPENDING_CONTROL
394,2026-09-01,SPENDING_CONTROL,0.12104024572568187,-0.12104024572568187,0.24356384251173283,0.3646040882374147,NO_SIMULATED_BENEFIT
396,2026-09-01,SPENDING_CONTROL,-0.039807836218493015,0.039807836218493015,0.28269698682101035,0.24288915060251734,SPENDING_CONTROL
402,2026-09-01,SPENDING_CONTROL,-0.1300127926303682,0.1300127926303682,0.17663157147188074,0.046618778841512554,SPENDING_CONTROL
405,2026-09-01,SPENDING_CONTROL,0.03136707844036585,-0.03136707844036585,0.15791938051324414,0.18928645895361,NO_SIMULATED_BENEFIT
406,2026-09-01,SPENDING_CONTROL,-0.08684256157438056,0.08684256157438056,0.3291445497809473,0.24230198820656676,SPENDING_CONTROL
409,2026-09-01,SPENDING_CONTROL,0.15432989143518527,-0.15432989143518527,0.2897655255558788,0.4440954169910641,NO_SIMULATED_BENEFIT
417,2026-09-01,SPENDING_CONTROL,-0.13702805308838303,0.13702805308838303,0.28258443552681695,0.1455563824384339,SPENDING_CONTROL
446,2026-09-01,SPENDING_CONTROL,0.028011029547190702,-0.028011029547190702,0.28002668071265774,0.30803771025984844,NO_SIMULATED_BENEFIT
451,2026-09-01,SPENDING_CONTROL,-0.16731014227687988,0.16731014227687988,0.27854480796659875,0.11123466568971888,SPENDING_CONTROL
457,2026-09-01,SPENDING_CONTROL,0.021915832148994827,-0.021915832148994827,0.06887821573540531,0.09079404788440014,NO_SIMULATED_BENEFIT
458,2026-09-01,SPENDING_CONTROL,-0.03956215726282908,0.03956215726282908,0.23766720439468988,0.1981050471318608,SPENDING_CONTROL
459,2026-09-01,SPENDING_CONTROL,0.16132737823347373,-0.16132737823347373,0.07868614723317924,0.24001352546665297,NO_SIMULATED_BENEFIT
488,2026-09-01,SPENDING_CONTROL,-0.1838575836093582,0.1838575836093582,0.3293407629216077,0.1454831793122495,SPENDING_CONTROL
490,2026-09-01,SPENDING_CONTROL,0.09025437922984964,-0.09025437922984964,0.2890684306081753,0.3793228098380249,NO_SIMULATED_BENEFIT
492,2026-09-01,SPENDING_CONTROL,3.378954883115348e-07,-3.378954883115348e-07,0.4243260229867223,0.4243263608822106,NO_SIMULATED_BENEFIT
493,2026-09-01,SPENDING_CONTROL,0.14425634501539,-0.14425634501539,0.23861499656862936,0.38287134158401936,NO_SIMULATED_BENEFIT
501,2026-09-01,SPENDING_CONTROL,0.11725364200188727,-0.11725364200188727,0.060695794934857536,0.1779494369367448,NO_SIMULATED_BENEFIT
503,2026-09-01,SPENDING_CONTROL,0.1329936565463169,-0.1329936565463169,0.10657336537927853,0.23956702192559542,NO_SIMULATED_BENEFIT
509,2026-09-01,SPENDING_CONTROL,-0.027968701881631253,0.027968701881631253,0.28108425165152645,0.2531155497698952,SPENDING_CONTROL
510,2026-09-01,SPENDING_CONTROL,-0.09064905199139106,0.09064905199139106,0.2468695729404884,0.15622052094909733,SPENDING_CONTROL
525,2026-09-01,SPENDING_CONTROL,-0.06969832291513876,0.06969832291513876,0.14109276166154716,0.0713944387464084,SPENDING_CONTROL
531,2026-09-01,SPENDING_CONTROL,0.04691834498903524,-0.04691834498903524,0.1503754602711708,0.19729380526020604,NO_SIMULATED_BENEFIT
541,2026-09-01,SPENDING_CONTROL,-0.10312831118348165,0.10312831118348165,0.1527696434935042,0.04964133231002254,SPENDING_CONTROL
547,2026-09-01,SPENDING_CONTROL,-0.07539335079382019,0.07539335079382019,0.13010145710921547,0.054708106315395286,SPENDING_CONTROL
563,2026-09-01,SPENDING_CONTROL,-0.07100173045689706,0.07100173045689706,0.19496455227810866,0.1239628218212116,SPENDING_CONTROL
565,2026-09-01,SPENDING_CONTROL,-0.03157030499273142,0.03157030499273142,0.15394346931494263,0.12237316432221121,SPENDING_CONTROL
571,2026-09-01,SPENDING_CONTROL,0.13606343812332455,-0.13606343812332455,0.13697450215197776,0.2730379402753023,NO_SIMULATED_BENEFIT
585,2026-09-01,SPENDING_CONTROL,-0.172617929092322,0.172617929092322,0.19081097150742324,0.018193042415101238,SPENDING_CONTROL
613,2026-09-01,SPENDING_CONTROL,-0.0637956256787397,0.0637956256787397,0.11203459006247354,0.04823896438373385,SPENDING_CONTROL
636,2026-09-01,SPENDING_CONTROL,-0.07958941981368409,0.07958941981368409,0.1309394663820914,0.0513500465684073,SPENDING_CONTROL
646,2026-09-01,SPENDING_CONTROL,0.0330653725707688,-0.0330653725707688,0.13487559637794574,0.16794096894871455,NO_SIMULATED_BENEFIT
653,2026-09-01,SPENDING_CONTROL,-0.13755730974083555,0.13755730974083555,0.3452285562301159,0.20767124648928034,SPENDING_CONTROL
656,2026-09-01,SPENDING_CONTROL,0.13903625954973006,-0.13903625954973006,0.07753647346968048,0.21657273301941055,NO_SIMULATED_BENEFIT
659,2026-09-01,SPENDING_CONTROL,-0.015695529670688824,0.015695529670688824,0.2070488062559485,0.19135327658525966,SPENDING_CONTROL
668,2026-09-01,SPENDING_CONTROL,0.05164510754527779,-0.05164510754527779,0.28771481339678395,0.33935992094206174,NO_SIMULATED_BENEFIT
671,2026-09-01,SPENDING_CONTROL,-0.04035693601384366,0.04035693601384366,0.2854327709603136,0.24507583494646995,SPENDING_CONTROL
672,2026-09-01,SPENDING_CONTROL,-0.21103582355478231,0.21103582355478231,0.3480044539248261,0.13696863037004378,SPENDING_CONTROL
673,2026-09-01,SPENDING_CONTROL,-0.17482997689507937,0.17482997689507937,0.27724818875611246,0.10241821186103309,SPENDING_CONTROL
674,2026-09-01,SPENDING_CONTROL,0.03756003789935153,-0.03756003789935153,0.0651161682607827,0.10267620616013423,NO_SIMULATED_BENEFIT
688,2026-09-01,SPENDING_CONTROL,-0.016172639473412114,0.016172639473412114,0.044422894193274685,0.02825025471986257,SPENDING_CONTROL
690,2026-09-01,SPENDING_CONTROL,-0.134559208997874,0.134559208997874,0.22116333111800765,0.08660412212013364,SPENDING_CONTROL
694,2026-09-01,SPENDING_CONTROL,-0.012067956060701907,0.012067956060701907,0.21104858593645234,0.19898062987575044,SPENDING_CONTROL
705,2026-09-01,SPENDING_CONTROL,-0.06680215951563448,0.06680215951563448,0.2026444873935549,0.13584232787792042,SPENDING_CONTROL
706,2026-09-01,SPENDING_CONTROL,-0.03286392133778479,0.03286392133778479,0.05376712341892805,0.020903202081143265,SPENDING_CONTROL
713,2026-09-01,SPENDING_CONTROL,-0.19569059495164984,0.19569059495164984,0.35109227182823816,0.15540167687658832,SPENDING_CONTROL
718,2026-09-01,SPENDING_CONTROL,0.010903874848852718,-0.010903874848852718,0.2448752106116299,0.2557790854604826,NO_SIMULATED_BENEFIT
719,2026-09-01,SPENDING_CONTROL,0.14774293144462053,-0.14774293144462053,0.07036145821030378,0.21810438965492432,NO_SIMULATED_BENEFIT
721,2026-09-01,SPENDING_CONTROL,-0.08805152955044904,0.08805152955044904,0.24023074347184856,0.15217921392139952,SPENDING_CONTROL
723,2026-09-01,SPENDING_CONTROL,0.012628744447738989,-0.012628744447738989,0.04991987694672862,0.06254862139446761,NO_SIMULATED_BENEFIT
726,2026-09-01,SPENDING_CONTROL,-0.005515270573606262,0.005515270573606262,0.09176853060579583,0.08625326003218957,SPENDING_CONTROL
767,2026-09-01,SPENDING_CONTROL,0.04269995706255983,-0.04269995706255983,0.13842467519723226,0.18112463225979208,NO_SIMULATED_BENEFIT
768,2026-09-01,SPENDING_CONTROL,-0.038431345500670164,0.038431345500670164,0.1044998379043713,0.06606849240370113,SPENDING_CONTROL
795,2026-09-01,SPENDING_CONTROL,0.18079449313439047,-0.18079449313439047,0.17803766293900372,0.3588321560733942,NO_SIMULATED_BENEFIT
797,2026-09-01,SPENDING_CONTROL,0.1013427089412541,-0.1013427089412541,0.13780888697838456,0.23915159591963867,NO_SIMULATED_BENEFIT
802,2026-09-01,SPENDING_CONTROL,-0.11984744805892772,0.11984744805892772,0.22519419686889128,0.10534674880996356,SPENDING_CONTROL
809,2026-09-01,SPENDING_CONTROL,0.07039474841008347,-0.07039474841008347,0.04837914003852261,0.11877388844860609,NO_SIMULATED_BENEFIT
813,2026-09-01,SPENDING_CONTROL,-0.030667885775391243,0.030667885775391243,0.12845243872849915,0.09778455295310791,SPENDING_CONTROL
835,2026-09-01,SPENDING_CONTROL,0.13382487550205446,-0.13382487550205446,0.08734352446849107,0.22116839997054555,NO_SIMULATED_BENEFIT
842,2026-09-01,SPENDING_CONTROL,0.23012608214335253,-0.23012608214335253,0.1770073532819156,0.40713343542526814,NO_SIMULATED_BENEFIT
851,2026-09-01,SPENDING_CONTROL,0.07937216510991452,-0.07937216510991452,0.1518412421971381,0.23121340730705262,NO_SIMULATED_BENEFIT
852,2026-09-01,SPENDING_CONTROL,0.1404982692377867,-0.1404982692377867,0.26933422431202864,0.4098324935498153,NO_SIMULATED_BENEFIT
880,2026-09-01,SPENDING_CONTROL,-0.17388363016505703,0.17388363016505703,0.3052602618690569,0.13137663170399988,SPENDING_CONTROL
882,2026-09-01,SPENDING_CONTROL,0.10012751389336416,-0.10012751389336416,0.07660665389272747,0.17673416778609163,NO_SIMULATED_BENEFIT
899,2026-09-01,SPENDING_CONTROL,-0.007863840534276686,0.007863840534276686,0.024824707735339967,0.01696086720106328,SPENDING_CONTROL
904,2026-09-01,SPENDING_CONTROL,-0.1258861311787887,0.1258861311787887,0.27983222892181325,0.15394609774302456,SPENDING_CONTROL
906,2026-09-01,SPENDING_CONTROL,0.016767032349756517,-0.016767032349756517,0.08628093293574213,0.10304796528549864,NO_SIMULATED_BENEFIT
920,2026-09-01,SPENDING_CONTROL,0.027991744431354687,-0.027991744431354687,0.1457619473876937,0.1737536918190484,NO_SIMULATED_BENEFIT
925,2026-09-01,SPENDING_CONTROL,0.07066606211662496,-0.07066606211662496,0.16287935482348476,0.23354541694010972,NO_SIMULATED_BENEFIT
947,2026-09-01,SPENDING_CONTROL,-0.177188067546366,0.177188067546366,0.287005732945992,0.109817665399626,SPENDING_CONTROL
958,2026-09-01,SPENDING_CONTROL,-0.2145934889948987,0.2145934889948987,0.35697719328551436,0.14238370429061567,SPENDING_CONTROL
981,2026-09-01,SPENDING_CONTROL,-0.02543358522164335,0.02543358522164335,0.10257276820396655,0.0771391829823232,SPENDING_CONTROL
988,2026-09-01,SPENDING_CONTROL,0.023617701045754058,-0.023617701045754058,0.152301519699813,0.17591922074556707,NO_SIMULATED_BENEFIT
994,2026-09-01,SPENDING_CONTROL,0.016703075366015452,-0.016703075366015452,0.06525056435059254,0.08195363971660799,NO_SIMULATED_BENEFIT
996,2026-09-01,SPENDING_CONTROL,0.09438112437435112,-0.09438112437435112,0.13214548550026636,0.22652660987461748,NO_SIMULATED_BENEFIT
998,2026-09-01,SPENDING_CONTROL,-0.25329386674162774,0.25329386674162774,0.37086851408711774,0.11757464734549002,SPENDING_CONTROL
