user_id,month,salary_income,bonus_income,total_income,total_debits,variable_spending,essential_spending,discretionary_spending,recurring_spending,transaction_count,debit_transaction_count,credit_transaction_count,transactions_per_day,debit_transactions_per_day,average_transaction,median_transaction,transaction_amount_std,starting_balance,ending_balance,minimum_balance,maximum_balance,average_balance,net_cash_flow,savings_rate,income_to_expense_ratio,essential_spending_ratio,discretionary_spending_ratio,minimum_balance_ratio,average_balance_ratio,balance_change,financial_state,previous_financial_state,state_changed,state_transition,state_duration,recent_state_change,historical_spending_mean,historical_spending_std,spending_baseline_deviation,spending_baseline_ratio,transaction_count_change,savings_rate_change,rolling_spending_mean,rolling_spending_std,rolling_spending_min,rolling_spending_max,rolling_income_mean,income_volatility,rolling_average_balance,rolling_minimum_balance,rolling_savings_rate,rolling_transaction_count,rolling_net_cash_flow,spending_growth,discretionary_spending_growth,income_growth,balance_growth,spending_acceleration,cash_buffer,cash_buffer_ratio,expense_pressure,discretionary_pressure,negative_cash_flow,category_shift,has_full_history,prediction_date,prediction_balance,horizon_end,minimum_future_balance,ending_future_balance,future_net_cash_flow,future_income,future_expenses,negative_cashflow_days,required_obligations,obligation_coverage,future_transaction_count,future_discretionary_spending,future_essential_spending,critical_liquidity,obligation_failure,severe_liquidity_drawdown,liquidity_ratio,financial_stress_30d,risk_probability,liquidity_pressure_score,spending_pressure_score,obligation_pressure_score,max_pressure_score,pressure_state,pressure_severity,eligibility_threshold,eligible,intervention_category,treatment,control,randomization_stratum,randomization_balance_score,synthetic_financial_stress_30d,synthetic_cash_buffer_change,synthetic_savings_rate_change,synthetic_discretionary_spending_change,predicted_outcome_control,predicted_outcome_treatment,cate,absolute_effect,cate_estimation_type
7,2026-09-01,29153.81,0.0,29153.81,32461.770000000004,17852.790000000008,5281.610000000001,12571.179999999998,14608.98,114,113,1,3.8,3.7666666666666666,540.4875438596492,51.370000000000005,2977.646056706913,123116.96,119809.0,119809.0,152270.77,129399.00298245616,-3307.9600000000028,-0.1134657871475461,0.898096745802832,0.2958422745128351,0.7041577254871644,4.109548631894081,4.438493733150355,-3307.9600000000064,LIQUIDITY_STRESS,STABLE,True,STABLE->LIQUIDITY_STRESS,1,1,8035.556250000001,1222.1591574041352,9817.233750000009,2.221724227243137,3.0,-0.3674359532377164,10552.200000000004,6323.043216292299,6818.749999999999,17852.790000000008,30339.896666666667,2437.582682440396,127240.84749610854,115822.34,0.1629910986007046,108.0,5178.716666666667,1.6181910174152168,20.83368358893308,0.0150217513539108,-0.0268684346981927,1.6420004048793189,119809.0,4.109548631894081,1.1134657871475462,0.43120195953805,1,0.7207815097405845,True,2026-09-30,119809.0,2026-10-30,119405.62,128923.35000000012,9114.350000000002,30261.17,21146.82,29,14608.98,10.272460500322405,112,1120.0299999999988,20026.79,False,False,False,0.9966331410828904,0,6.491314197952846e-05,0.5844499999999999,0.9702,0.7405999999999999,0.9702,SPENDING_PRESSURE,0.9702,0.7522249999999999,True,SPENDING_CONTROL,1,0,SPENDING_CONTROL_HIGH,0.1487078495095696,1,0.0076441353785253,0.0245688869827549,-0.1088316138678954,0.41014979210632246,0.372036336656462,-0.038113455449860445,0.038113455449860445,in_sample
12,2026-09-01,56908.93,0.0,56908.93,51841.97,26014.67,17381.760000000002,8632.91,25827.300000000003,131,130,1,4.366666666666666,4.333333333333333,830.1595419847329,108.72,5271.040656969837,120998.38,126065.34,126065.34,177907.31,145215.43786259543,5066.959999999999,0.0890362900866349,1.0977385697341362,0.668152238717616,0.3318477612823841,2.2152119184106955,2.551716186942812,5066.959999999992,SPENDING_PRESSURE,SPENDING_PRESSURE,False,NO_CHANGE,4,0,21115.24375,6960.639884101248,4899.42625,1.2320326636058845,8.0,-0.171072250403942,19364.14,6036.420192539616,14231.61,26014.67,57822.176666666666,1088.599341371013,131328.80039504555,105645.0,0.217613623154277,122.33333333333331,12630.736666666666,0.4577197085756359,0.2919746481191867,-0.0358801304220691,0.0418762631367459,0.2037407139292115,126065.34,2.2152119184106955,0.9109637099133652,0.1516969305168802,0,0.4648885791625674,True,2026-09-30,126065.34,2026-10-30,125567.37,139385.18000000005,13319.840000000013,56912.91,43593.06999999999,28,25827.300000000003,7.084683648697308,130,8640.220000000008,34952.849999999984,False,False,False,0.9960499055489797,0,5.300360403319421e-05,0.70195,0.8250500000000001,0.7861,0.8250500000000001,SPENDING_PRESSURE,0.8250500000000001,0.7522249999999999,True,SPENDING_CONTROL,1,0,SPENDING_CONTROL_MEDIUM,0.1487078495095696,0,0.1055084109100887,0.0335911951257018,-0.1189488956010858,0.1618570753581981,0.23379847055095657,0.07194139519275847,0.07194139519275847,in_sample
14,2026-09-01,107642.78,38676.19,146318.97,114747.57,84605.67000000001,60729.27000000001,23876.4,30141.9,143,141,2,4.766666666666667,4.7,1825.64013986014,525.52,9716.983068032603,138385.38,169956.78,28774.14,175093.11,73332.72125874127,31571.4,0.2157710650915598,1.275137852592434,0.717791963588256,0.2822080364117439,0.1966535166287734,0.5011839630824442,31571.4,LIQUIDITY_STRESS,SPENDING_PRESSURE,True,SPENDING_PRESSURE->LIQUIDITY_STRESS,5,1,59643.19500000001,16301.210630189404,24962.47500000001,1.4185301441346327,-1.0,0.1324273844837484,60518.57666666668,21471.564466089407,43387.100000000006,84605.67000000001,106752.68333333336,34924.93002532766,79371.5834883432,28774.14,0.1353406934283889,150.0,16092.206666666663,0.9500190148684748,0.9037306947113276,0.8240994505223254,0.2281411519049194,1.1399984334816358,28774.14,0.1966535166287734,0.7842289349084401,0.1631804816559329,0,0.4149388494445963,True,2026-09-30,169956.78,2026-10-30,97481.97,189732.66,19775.879999999976,93600.9,73825.02000000002,27,30141.9,8.743897365461367,133,11694.78000000002,62130.24,False,False,False,0.5735691744689444,0,0.000878707825743,0.58165,0.8958,0.4993,0.8958,SPENDING_PRESSURE,0.8958,0.7522249999999999,True,SPENDING_CONTROL,1,0,SPENDING_CONTROL_HIGH,0.1487078495095696,0,0.0239261074858892,0.045825302209284,-0.0914972265881348,0.07497075158505544,0.08917773578922497,0.014206984204169534,0.014206984204169534,in_sample
25,2026-09-01,46567.65,8197.86,54765.51,43971.48,16228.88,10196.65,6032.2300000000005,27742.6,73,71,2,2.433333333333333,2.3666666666666667,1352.561506849315,184.01,5918.482227062967,129469.15,140263.18,86023.08,140788.59,100226.9519178082,10794.03,0.197095398180351,1.2454779779984662,0.6283027541025629,0.3716972458974372,1.570752833306948,1.8301108109430224,10794.03,SPENDING_PRESSURE,STABLE,True,STABLE->SPENDING_PRESSURE,4,1,11381.718750000002,3667.896950232762,4847.161249999997,1.4258725203519895,-5.0,0.0791254481776555,12713.196666666665,3073.409677285691,10536.04,16228.88,47840.09666666666,6076.968922138183,96248.84626628357,79603.73,0.1508746612457787,70.66666666666667,7384.299999999996,0.5403206517818837,0.7793034080384167,0.2619263778291982,0.0833714440853283,0.614048504985537,86023.08,1.570752833306948,0.802904601819649,0.1101465137456037,0,0.2671475385203111,True,2026-09-30,140263.18,2026-10-30,140263.18,140692.5700000001,429.38999999999214,54765.51,54336.12000000001,25,27742.6,7.029935550381003,68,18964.530000000013,35371.59,False,False,False,1.0,0,4.46997257274978e-05,0.59935,0.78935,0.6034,0.78935,SPENDING_PRESSURE,0.78935,0.7522249999999999,True,SPENDING_CONTROL,1,0,SPENDING_CONTROL_LOW,0.1487078495095696,0,0.0467483724213241,0.0395671467468533,-0.0707854439432557,0.10336987648867908,0.21734488057677315,0.11397500408809406,0.11397500408809406,in_sample
27,2026-09-01,68685.1,0.0,68685.1,70034.2,47198.17,22198.56,24999.61,22836.03,172,171,1,5.733333333333333,5.7,806.507558139535,183.27,5374.705586373671,138994.26,137645.16,70032.99,138874.01,99305.76779069768,-1349.0999999999913,-0.0196418146002552,0.9807365544262662,0.4703267097008211,0.529673290299179,1.0196241979701566,1.4458123783862538,-1349.1000000000058,LIQUIDITY_STRESS,RECOVERY,True,RECOVERY->LIQUIDITY_STRESS,2,1,38029.00375,4362.780114255252,9169.166250000002,1.2411098200278257,-20.0,-0.1432126997640972,39791.12,7132.941542947055,32968.21000000001,47198.17,66883.45,2787.8577906521914,96287.482562177,65012.28,0.0651486524314626,185.3333333333333,4256.3,0.4316267094877153,1.095749585873421,0.0787284513763291,-0.009706156211055,0.5907506715985434,70032.99,1.0196241979701566,1.0196418146002553,0.3639742826318953,1,0.3276291031499379,True,2026-09-30,137645.16,2026-10-30,137645.16,150986.33000000007,13341.169999999998,68685.1,55343.93000000001,29,22836.03,9.035294663739714,170,10460.79,44883.14000000001,False,False,False,1.0,0,4.6625736811025104e-05,0.91395,0.92385,0.8316000000000001,0.92385,SPENDING_PRESSURE,0.92385,0.7522249999999999,True,SPENDING_CONTROL,0,1,SPENDING_CONTROL_HIGH,0.1487078495095696,1,0.0171357785582047,0.0292604600177749,-0.0205728677502617,0.2831002046285554,0.3597954681334642,0.0766952635049088,0.0766952635049088,in_sample
28,2026-09-01,62821.19,21962.05,84783.24,70906.39,17880.28,12305.92,5574.3600000000015,53026.11000000001,110,108,2,3.6666666666666665,3.6,1415.3602727272728,149.17000000000002,6984.295719203302,69726.88,83603.73,9786.89,94307.14,61085.985000000015,13876.850000000006,0.1636744479215468,1.1957066210816825,0.6882397814799321,0.311760218520068,0.1154342532793037,0.7204959966144253,13876.849999999991,LIQUIDITY_STRESS,SPENDING_PRESSURE,True,SPENDING_PRESSURE->LIQUIDITY_STRESS,8,1,5606.35375,1121.1791737010958,12273.92625,3.1892885817274728,-7.0,0.1283186980196544,9497.303333333331,7278.235184605765,4789.109999999999,17880.28,68696.60666666667,13949.977129132982,53957.4622831424,9786.89,0.0800504970756498,122.66666666666669,6173.193333333334,2.733528776745576,1.4855575868372952,0.4146044064294467,0.1990172226263384,2.9110137832376104,9786.89,0.1154342532793037,0.8363255520784532,0.0657483719659687,0,0.3386652753351207,True,2026-09-30,83603.73,2026-10-30,31276.850000000013,85709.74999999997,2106.020000000004,58850.21,56744.19,28,53026.11000000001,2.6864867138094795,102,963.4700000000012,55780.72,False,False,False,0.374108308325478,0,0.0005314582111377,0.63805,0.78515,0.625,0.78515,SPENDING_PRESSURE,0.78515,0.7522249999999999,True,SPENDING_CONTROL,1,0,SPENDING_CONTROL_LOW,0.1487078495095696,0,0.0294392630963482,0.0418060652990255,-0.0621763960586201,0.16753302115791202,0.20942640968921608,0.04189338853130406,0.04189338853130406,in_sample
39,2026-09-01,108103.47,22265.58,130369.05,93770.54,50202.69,29403.93,20798.76,43567.84999999999,160,158,2,5.333333333333333,5.266666666666667,1400.8724375,289.595,9141.96338345227,402914.55,439513.06,361160.23,491400.71,452976.0085,36598.51,0.2807300505756542,1.3902985948465263,0.5857042720220769,0.4142957279779231,2.770291184909301,3.4745670732432274,36598.51000000001,SPENDING_PRESSURE,SPENDING_PRESSURE,False,NO_CHANGE,3,0,36843.20625,9752.93803061846,13359.483750000009,1.362603722904817,13.0,0.0448401000572236,39680.15,9525.018793907975,31647.04,50202.69,114180.84666666666,15971.797311017754,417680.23732790304,306289.3,0.2688616713104619,159.33333333333334,30932.846666666675,0.58633129670263,0.3413864313253043,0.3244226142771096,0.0908344213431855,0.7353921376866174,361160.23,2.770291184909301,0.7192699494243457,0.1595375589528342,0,0.2654821928417696,True,2026-09-30,439513.06,2026-10-30,393928.58,476880.36000000016,37367.30000000002,149078.42,111711.12,29,43567.84999999999,13.509766490657675,167,22119.93,89591.19,False,False,False,0.8962841286217978,0,5.536716589019404e-05,0.3390999999999999,0.8727499999999999,0.5839,0.8727499999999999,SPENDING_PRESSURE,0.8727499999999999,0.7522249999999999,True,SPENDING_CONTROL,1,0,SPENDING_CONTROL_MEDIUM,0.1487078495095696,0,0.0696558880825923,0.0439682336703673,-0.076919491016039,0.08932368056416053,0.06732635019692038,-0.02199733036724015,0.02199733036724015,in_sample
43,2026-09-01,47532.69,21636.22,69168.91,56138.84,30091.8,16893.890000000003,13197.91,26047.04,109,107,2,3.633333333333333,3.566666666666667,1149.6123853211009,221.04,5166.417249137631,143540.31,156570.38,88300.91,157469.82,108647.886146789,13030.07,0.188380444335468,1.2321043683838142,0.5614117467216984,0.4385882532783017,1.2765982578010844,1.5707618660867868,13030.070000000009,RECOVERY,RECOVERY,False,NO_CHANGE,3,0,20575.4925,7615.165318439534,9516.3075,1.4625069120459693,-25.0,0.0391042373709419,23949.156666666662,8968.871934509565,13656.920000000002,30091.8,59223.12333333333,11473.306560840829,104398.2549823147,76164.13,0.1539771578161527,132.33333333333334,9226.926666666668,1.2034104322204415,0.9276054910403267,0.4820596604300762,0.0907763819097229,1.7173774236346504,88300.91,1.2765982578010844,0.8116195556645319,0.1908069680438798,0,0.3906471103255075,True,2026-09-30,156570.38,2026-10-30,156570.38,183164.7000000001,26594.32,69168.91,42574.59,29,26047.04,8.666600504318343,121,8478.500000000007,34096.09,False,False,False,1.0,0,6.365429711570969e-05,0.6219,0.9031,0.58635,0.9031,SPENDING_PRESSURE,0.9031,0.7522249999999999,True,SPENDING_CONTROL,0,1,SPENDING_CONTROL_HIGH,0.1487078495095696,0,0.0036109265986528,0.0051188757277686,0.0132174247113372,0.0843107037004383,0.24566592260929354,0.16135521890885524,0.16135521890885524,in_sample
45,2026-09-01,33723.27,0.0,33723.27,29191.21,11389.02,7498.27,3890.750000000001,17802.190000000002,134,133,1,4.466666666666667,4.433333333333334,469.5110447761194,79.06,3094.502096671962,99770.83,104302.89,72872.49,106595.76,85347.0873880597,4532.059999999998,0.1343896958984107,1.1552542700353976,0.6583771035611493,0.3416228964388508,2.1608963187733576,2.5308069884106645,4532.059999999998,RECOVERY,RECOVERY,False,NO_CHANGE,7,0,6776.1475,1752.4598423012642,4612.8725,1.680751488954454,40.0,-0.1002007781444834,6967.766666666667,4265.512535467846,2877.25,11389.02,29250.176666666663,6258.8484577782665,82216.0389171783,69361.3,0.1443866053706617,116.0,4480.219999999997,0.7159813952927738,0.9492442498359244,0.0561757742032471,0.045424699784496,-0.590745514082498,72872.49,2.1608963187733576,0.8656103041015892,0.1153728567840544,0,0.255848304629014,True,2026-09-30,104302.89,2026-10-30,79640.70000000003,110121.66,5818.77,31788.91,25970.14,29,17802.190000000002,7.6446661899462915,129,2454.459999999999,23515.68,False,False,False,0.7635521892058794,0,0.000114945549621,0.6705000000000001,0.8039499999999999,0.67005,0.8039499999999999,SPENDING_PRESSURE,0.8039499999999999,0.7522249999999999,True,SPENDING_CONTROL,1,0,SPENDING_CONTROL_LOW,0.1487078495095696,1,0.1202518994472207,0.0150085177017116,-0.0484286797692685,0.20156380932212703,0.4170868256784838,0.2155230163563568,0.2155230163563568,in_sample
46,2026-09-01,90623.89,20433.63,111057.52,81068.93,55388.62,25480.19,29908.43,25680.31,136,134,2,4.533333333333333,4.466666666666667,1412.6944852941178,344.865,8044.513383958297,231020.4,261008.99,212092.62,323150.14,284814.31558823533,29988.59000000001,0.2700275496877655,1.3699147133186538,0.4600257236955894,0.5399742763044105,1.909754692883472,2.564565781661929,29988.59,SPENDING_PRESSURE,STABLE,True,STABLE->SPENDING_PRESSURE,1,1,37393.68375,2376.302206736563,17994.936250000006,1.481229299854685,-30.0,-0.0044891363956611,44124.97666666666,9775.998004983096,37846.71,55388.62,95266.92333333334,13817.023681286528,254189.31743264373,167464.45,0.2668778760689065,149.66666666666666,25461.63666666668,0.4151554946907991,0.4128522927341755,0.2429881134508844,0.1298092722547446,0.3809942690518995,212092.62,1.909754692883472,0.7299724503122345,0.2693057615549131,0,0.219030029953452,True,2026-09-30,261008.99,2026-10-30,242139.53,293252.41000000015,32243.42000000001,89886.23,57642.80999999999,26,25680.31,13.663979134208269,114,16761.05999999999,40881.75,False,False,False,0.9277057085275108,0,4.701332113752064e-05,0.40675,0.91605,0.4432,0.91605,SPENDING_PRESSURE,0.91605,0.7522249999999999,True,SPENDING_CONTROL,0,1,SPENDING_CONTROL_HIGH,0.1487078495095696,0,-0.0120973084768835,0.0023515132486618,0.0192973383074631,0.0629136975497338,0.06269970581590294,-0.00021399173383086778,0.00021399173383086778,in_sample
49,2026-09-01,83729.5,18699.53,102429.03,65635.85,51301.88999999999,29442.9,21858.99,14333.96,58,56,2,1.933333333333333,1.8666666666666667,2897.670344827586,897.45,11138.159417750196,335966.5,372759.68,321238.4,423667.43,386614.2079310344,36793.17999999999,0.3592065647795356,1.5605653008226448,0.5739145282951565,0.4260854717048437,3.1362046482330257,3.774459329850477,36793.17999999999,SPENDING_PRESSURE,SPENDING_PRESSURE,False,NO_CHANGE,4,0,39996.82625,7512.456622754614,11305.063749999994,1.282649020183195,-5.0,0.0708849053840667,45308.55333333332,6406.420898694789,38556.6,51301.88999999999,89224.49666666666,11654.548301797631,353796.7824015129,269097.59,0.329821673223769,57.66666666666666,29581.983333333337,0.1136323329607613,0.1131044828713516,0.206873482336038,0.1095144307542568,-0.0811610357491352,321238.4,3.1362046482330257,0.6407934352204644,0.2134061993948395,0,0.3629274548646059,True,2026-09-30,372759.68,2026-10-30,356713.48,402956.3399999998,30196.66,82662.15,52465.49,24,14333.96,31.77222693519446,67,11934.520000000004,40530.97,False,False,False,0.9569529622946344,0,3.984769266737677e-05,0.2012,0.8038,0.2749999999999999,0.8038,SPENDING_PRESSURE,0.8038,0.7522249999999999,True,SPENDING_CONTROL,1,0,SPENDING_CONTROL_LOW,0.1487078495095696,0,0.0928290337155395,0.0261868220239547,-0.0996303950361903,0.2359487780415716,0.021358030731382663,-0.21459074731018896,0.21459074731018896,in_sample
52,2026-09-01,27330.71,0.0,27330.71,26816.14,15427.990000000002,4263.36,11164.63,11388.15,110,109,1,3.6666666666666665,3.633333333333333,492.24409090909086,74.425,2770.586323425242,109107.89,109622.46,83858.17,111188.88,95822.05118181815,514.5699999999997,0.0188275386918232,1.01918881688416,0.2763393027866883,0.7236606972133115,3.068276308957945,3.506021291866116,514.570000000007,SPENDING_PRESSURE,STABLE,True,STABLE->SPENDING_PRESSURE,2,1,12986.86375,2921.6948600717424,2441.126250000001,1.1879688812474067,6.0,-0.2446671923890384,14676.923333333334,3255.7061381877365,11111.320000000002,17491.46,31052.97,3998.1623091490446,89265.8698308968,69144.18,0.1545738618769876,113.66666666666669,4987.8966666666665,0.388492996331669,1.5528023450433066,-0.1053472851448953,0.0047161575574417,0.7532504265290337,83858.17,3.068276308957945,0.9811724613081768,0.4085012793301015,0,0.5255024286556935,True,2026-09-30,109622.46,2026-10-30,91453.64000000004,118215.57000000004,8593.11,27473.29,18880.18,25,11388.15,12.038456641333314,82,4477.550000000003,14402.629999999996,False,False,False,0.8342600594805117,0,7.756126818875023e-05,0.64585,0.8775999999999999,0.6562,0.8775999999999999,SPENDING_PRESSURE,0.8775999999999999,0.7522249999999999,True,SPENDING_CONTROL,0,1,SPENDING_CONTROL_MEDIUM,0.1487078495095696,1,0.0199335913377249,-0.0027569578067222,0.023734484199394,0.3392249884217115,0.3387294445353847,-0.0004955438863267769,0.0004955438863267769,in_sample
63,2026-09-01,52428.22,7748.25,60176.47,57232.52,40272.64,7681.76,32590.88,16959.88,45,43,2,1.5,1.4333333333333331,2609.0886666666665,470.19,8325.818882559242,204868.65,207812.6,147636.13,207812.6,173835.67199999996,2943.9500000000044,0.0489219457372624,1.0514384129861836,0.1907438896481581,0.8092561103518419,2.4533863485179506,2.8887648610827448,2943.950000000012,SPENDING_PRESSURE,STABLE,True,STABLE->SPENDING_PRESSURE,2,1,19538.56375,5924.236957655843,20734.07625,2.0611873275485766,7.0,-0.3325290159546502,24663.243333333336,13596.189786665722,15403.750000000002,40272.64,55865.21666666667,3983.214943451254,164044.39248970253,131090.49,0.2633915176632861,43.0,14242.093333333336,1.614469853120181,2.405372590364278,0.1501212208666169,0.0143699389828557,1.7733480260804386,147636.13,2.4533863485179506,0.9510780542627376,0.541588431491578,0,0.8173921011608635,True,2026-09-30,207812.6,2026-10-30,207812.6,213026.00999999995,5213.410000000004,60176.47,54963.06,27,16959.88,15.801354136939649,66,9152.700000000004,45810.35999999999,False,False,False,1.0,0,7.166147847382716e-05,0.7177500000000001,0.98865,0.7461,0.98865,SPENDING_PRESSURE,0.98865,0.7522249999999999,True,SPENDING_CONTROL,0,1,SPENDING_CONTROL_HIGH,0.1487078495095696,0,0.0196225986212518,-0.0136916154221338,-0.0156449337820943,0.10776953477223694,0.06804977843428756,-0.039719756337949386,0.039719756337949386,in_sample
71,2026-09-01,46292.59,12579.75,58872.34,64715.58,50879.80000000001,11066.39,39813.41,13835.78,69,67,2,2.3,2.2333333333333334,1791.1292753623188,373.88,6529.746880517903,252689.5,246846.26,188764.93,247307.68,223592.7350724637,-5843.239999999998,-0.0992527220762755,0.9097089139894906,0.2175006584145377,0.782499341585462,3.206343250497602,3.797925053980592,-5843.239999999991,LIQUIDITY_STRESS,STABLE,True,STABLE->LIQUIDITY_STRESS,1,1,22886.47125,3103.850683413554,27993.32875000001,2.2231387025206,7.0,-0.4417132351932314,31061.55333333334,17164.061135151944,20971.27,50879.80000000001,55421.23333333334,3083.9553600746726,210389.59274165216,180498.16,0.1991258521786725,65.66666666666667,10523.9,1.4261668463569448,2.735002636136268,0.1121565382646361,-0.0231241899643633,1.4431503920236612,188764.93,3.206343250497602,1.0992527220762756,0.6762668173203239,1,0.928184412221894,True,2026-09-30,246846.26,2026-10-30,246846.26,270871.41000000003,24025.15,58872.34,34847.19,29,13835.78,22.09623165444955,73,11504.440000000002,23342.75,False,False,False,1.0,0,6.950710184742067e-05,0.6527000000000001,0.99155,0.7229,0.99155,SPENDING_PRESSURE,0.99155,0.7522249999999999,True,SPENDING_CONTROL,1,0,SPENDING_CONTROL_HIGH,0.1487078495095696,0,0.0565800296641004,-0.004144281213235,-0.1521461673604929,0.30032270257530247,0.058069734372346936,-0.24225296820295553,0.24225296820295553,in_sample
72,2026-09-01,58862.49,0.0,58862.49,49567.51,29207.91,16990.32,12217.59,20359.6,105,104,1,3.5,3.466666666666667,1032.6666666666667,179.56,5908.042808004426,309733.68,319028.66,274327.56,333190.05,298573.7524761905,9294.979999999996,0.1579100714223947,1.1875216245480154,0.5817026962901488,0.4182973037098512,4.660481743127074,5.072394193249224,9294.97999999998,SPENDING_PRESSURE,STABLE,True,STABLE->SPENDING_PRESSURE,4,1,15792.35,2680.462471589558,13415.56,1.8494973832266888,38.0,-0.2530841264400757,20214.266666666663,7914.161824288996,14313.97,29207.91,61446.996666666666,4471.760536593323,280148.1591997224,224446.49,0.3354075825706176,81.0,20873.13,1.0405177599226492,4.102973423383915,-9.29198158047262e-05,0.0300095875915076,1.204466309416485,274327.56,4.660481743127074,0.8420899285776052,0.2075615557547769,0,0.4487721009914344,True,2026-09-30,319028.66,2026-10-30,286354.56000000006,338301.0600000002,19272.4,58474.44,39202.04,27,20359.6,18.54177390518478,99,5038.720000000008,34163.31999999999,False,False,False,0.8975825557490668,0,6.211833107529429e-05,0.44035,0.92175,0.70225,0.92175,SPENDING_PRESSURE,0.92175,0.7522249999999999,True,SPENDING_CONTROL,0,1,SPENDING_CONTROL_HIGH,0.1487078495095696,1,-0.0395897772281442,0.00093493087205,-0.0466243398136289,0.30112418378799544,0.08730079726189637,-0.21382338652609906,0.21382338652609906,in_sample
74,2026-09-01,41897.27,0.0,41897.27,28997.990000000005,23461.18,10273.38,13187.8,5536.81,162,161,1,5.4,5.366666666666666,437.6250617283951,124.57,3288.119176205372,131549.23,144448.51,107312.37,149209.64,123049.60574074076,12899.279999999992,0.3078787710989282,1.4448335901902165,0.4378884608532051,0.5621115391467948,2.5613212984998786,2.9369361235407645,12899.28,RECOVERY,RECOVERY,False,NO_CHANGE,4,0,21874.365,3923.415325129005,1586.8149999999987,1.0725422200827317,-6.0,-0.0549136959871729,21437.733333333334,2543.028875520931,18583.120000000003,23461.18,39714.15333333333,2041.4377500265216,111854.21750271332,83076.97,0.3216035672668559,162.0,12739.61,0.2624995156895073,0.2752259334683227,0.1068546240609944,0.0980566742960031,0.4280119568069401,107312.37,2.5613212984998786,0.6921212289010717,0.3147651386355244,0,0.1362903225352599,True,2026-09-30,144448.51,2026-10-30,113358.08000000007,162604.07000000018,18155.56,54518.11,36362.55,28,5536.81,35.93524430132152,156,17539.410000000003,18823.14,False,False,False,0.7847646195865924,0,3.883304491021947e-05,0.3252,0.8287500000000001,0.1668,0.8287500000000001,SPENDING_PRESSURE,0.8287500000000001,0.7522249999999999,True,SPENDING_CONTROL,0,1,SPENDING_CONTROL_MEDIUM,0.1487078495095696,0,0.0529496986544026,-0.0064422334856648,0.0268756275817883,0.13190705084298174,0.15361801669635186,0.021710965853370123,0.021710965853370123,in_sample
108,2026-09-01,111581.32,0.0,111581.32,82216.88999999998,43679.130000000005,21516.21,22162.92,38537.76,180,179,1,6.0,5.966666666666667,1076.6567222222222,140.76,8676.28504732836,495066.4,524430.83,413534.03,525115.35,446502.06622222223,29364.430000000026,0.2631661822964634,1.357158121646295,0.4925970366168006,0.5074029633831991,3.7061224047179215,4.001584371131496,29364.42999999993,SPENDING_PRESSURE,STABLE,True,STABLE->SPENDING_PRESSURE,5,1,32855.083750000005,11124.343252331078,10824.04625,1.3294481405788532,-20.0,-0.0918530573975424,30323.340000000007,11655.862840961194,22204.51,43679.130000000005,101434.18333333332,9079.746312702398,417206.3407385319,367275.2,0.3241715115086446,182.0,32573.083333333343,0.7411491813486042,3.7876970668417895,0.1311399196837306,0.0593141243275647,0.6113615841442521,413534.03,3.7061224047179215,0.7368338177035366,0.1986257197889395,0,0.4249495330455722,True,2026-09-30,524430.83,2026-10-30,524256.69,575276.88,50846.05000000001,111581.32,60735.27,29,38537.76,16.50360970642819,155,3144.019999999997,57591.25,False,False,False,0.9996679447697612,0,5.214885479353683e-05,0.3363,0.9021,0.66615,0.9021,SPENDING_PRESSURE,0.9021,0.7522249999999999,True,SPENDING_CONTROL,0,1,SPENDING_CONTROL_HIGH,0.1487078495095696,0,-0.0082957666406752,-0.0238991555654907,-0.0480346550617877,0.25880853028511647,0.07858030772565916,-0.1802282225594573,0.1802282225594573,in_sample
114,2026-09-01,101706.51,0.0,101706.51,95274.42,58935.23,21400.4,37534.83,36339.19,108,107,1,3.6,3.566666666666667,1823.8975,481.325,9935.993699121656,191886.29,198318.38,98169.15,199875.66,135565.70240740743,6432.0899999999965,0.0632416745004817,1.0675111955549033,0.3631172729791672,0.6368827270208329,0.9652199254501996,1.3329107685182338,6432.0899999999965,SPENDING_PRESSURE,STABLE,True,STABLE->SPENDING_PRESSURE,3,1,47903.92875,6401.984292954889,11031.301249999997,1.2302796772174975,13.0,-0.1020927153543966,55438.64333333333,5902.277789314332,48624.06,58935.23,107601.33666666668,10135.190788565998,119881.71151347742,59098.84,0.1438299911462114,98.0,15823.503333333336,0.2120590094697974,0.4850393526330636,-0.0008512359769556,0.0335203208108301,0.3845089657640989,98169.15,0.9652199254501996,0.9367583254995182,0.369050417716624,0,0.2382483906060282,True,2026-09-30,198318.38,2026-10-30,198070.93,207641.84,9323.459999999992,101706.51,92383.05,28,36339.19,8.256234935341157,91,32432.310000000005,59950.74,False,False,False,0.9987522588677862,0,5.813466738158732e-05,0.8765000000000001,0.8869,0.87425,0.8869,SPENDING_PRESSURE,0.8869,0.7522249999999999,True,SPENDING_CONTROL,0,1,SPENDING_CONTROL_MEDIUM,0.1487078495095696,0,0.0338602659238835,0.0279091090682888,0.1144339085455952,0.061327771010374676,0.05630638925957348,-0.005021381750801197,0.005021381750801197,in_sample
