user_id,month,salary_income,bonus_income,total_income,total_debits,variable_spending,essential_spending,discretionary_spending,recurring_spending,transaction_count,debit_transaction_count,credit_transaction_count,transactions_per_day,debit_transactions_per_day,average_transaction,median_transaction,transaction_amount_std,starting_balance,ending_balance,minimum_balance,maximum_balance,average_balance,net_cash_flow,savings_rate,income_to_expense_ratio,essential_spending_ratio,discretionary_spending_ratio,minimum_balance_ratio,average_balance_ratio,balance_change,financial_state,previous_financial_state,state_changed,state_transition,state_duration,recent_state_change,historical_spending_mean,historical_spending_std,spending_baseline_deviation,spending_baseline_ratio,transaction_count_change,savings_rate_change,rolling_spending_mean,rolling_spending_std,rolling_spending_min,rolling_spending_max,rolling_income_mean,income_volatility,rolling_average_balance,rolling_minimum_balance,rolling_savings_rate,rolling_transaction_count,rolling_net_cash_flow,spending_growth,discretionary_spending_growth,income_growth,balance_growth,spending_acceleration,cash_buffer,cash_buffer_ratio,expense_pressure,discretionary_pressure,negative_cash_flow,category_shift,has_full_history,prediction_date,prediction_balance,horizon_end,minimum_future_balance,ending_future_balance,future_net_cash_flow,future_income,future_expenses,negative_cashflow_days,required_obligations,obligation_coverage,future_transaction_count,future_discretionary_spending,future_essential_spending,critical_liquidity,obligation_failure,severe_liquidity_drawdown,liquidity_ratio,financial_stress_30d,risk_probability,pressure_state,eligible,intervention_category,treatment,control,baseline_outcome,observed_outcome
212,2026-09-01,73901.87,0.0,73901.87,75486.66,61607.27,28200.000000000004,33407.27,13879.39,101,100,1,3.3666666666666667,3.333333333333333,1479.0943564356437,288.34,7800.517438190547,440032.95,438448.16,365243.14,439730.87,410993.04346534656,-1584.790000000008,-0.0214445182510267,0.9790056945160904,0.4577381857693094,0.5422618142306906,4.94227196145375,5.561334827729618,-1584.7900000000373,LIQUIDITY_STRESS,SPENDING_PRESSURE,True,SPENDING_PRESSURE->LIQUIDITY_STRESS,1,1,26784.105,5318.887246961129,34823.16499999999,2.300142939254457,-31.0,-0.3594627278619522,41489.82333333333,18308.22281053061,25804.620000000003,61607.27,75890.34999999999,1723.1752264061788,384295.2854534176,338026.54,0.2666698371205736,109.0,20521.13666666666,0.6624741820701727,2.537575382139132,-0.0395641473039987,-0.0036015257493786,0.2263910310685304,365243.14,4.94227196145375,1.0214445182510268,0.4520490482852463,1,0.6988129627475106,True,2026-09-30,438448.16,2026-10-30,438037.05,464115.16000000015,25666.999999999985,73901.87,48234.87000000001,29,13879.39,36.914448689747886,141,9651.390000000014,38583.48,False,False,False,0.9990623520919782,0,8.52340822961739e-05,OBLIGATION_PRESSURE,True,OBLIGATION_MANAGEMENT,1,0,0,0
229,2026-09-01,14412.47,0.0,14412.47,15849.14,1500.0,900.0,600.0,14349.14,80,79,1,2.6666666666666665,2.6333333333333333,378.270125,20.0,1835.957608302761,24342.53,22905.86,8513.39,24322.53,11987.874500000002,-1436.67,-0.0996824277864932,0.9093534412592734,0.6,0.4,0.5906961124637207,0.8317709941460417,-1436.6699999999985,LIQUIDITY_STRESS,LIQUIDITY_STRESS,False,NO_CHANGE,9,0,3841.52,1174.8789160711715,-2341.52,0.3904704387846477,-13.0,-0.2371295359836179,2624.61,1060.2124863912877,1500.0,3605.83,18420.13333333333,3492.818091202765,10013.283965716068,1714.55,0.0610894885442217,88.33333333333333,1446.3833333333343,-0.5840070108685101,-0.6367686943045332,-0.3076280452419476,-0.0590189269562365,-0.8866912594234234,8513.39,0.5906961124637207,1.0996824277864932,0.0416306157098679,1,0.2148916566016358,True,2026-09-30,22905.86,2026-10-30,5676.500000000007,25676.500000000007,2770.640000000003,20000.0,17229.359999999997,27,14349.14,2.9901346004011398,83,1245.0199999999968,15984.34,False,False,False,0.247818680459935,0,0.029440228973366733,OBLIGATION_PRESSURE,True,OBLIGATION_MANAGEMENT,1,0,0,0
232,2026-09-01,14000.0,0.0,14000.0,20862.98,9404.56,1701.45,7703.11,11458.42,130,129,1,4.333333333333333,4.3,268.1767692307692,20.0,1481.13998604742,48269.38,41406.4,41406.4,58208.89,49442.38269230769,-6862.98,-0.4902128571428571,0.6710450760150276,0.180917554888267,0.819082445111733,2.9576,3.531598763736264,-6862.979999999996,LIQUIDITY_STRESS,LIQUIDITY_STRESS,False,NO_CHANGE,2,0,6826.37,1818.3516612109363,2578.19,1.377680963674691,3.0,-0.4792871428571426,6256.259999999999,3374.059746418252,2694.5400000000004,9404.56,16297.696666666665,3979.727367048312,50858.97359360749,41406.4,-0.122932881562414,124.33333333333331,-1416.9833333333336,2.490228387776763,7.6881753174979135,0.0,-0.1421808193931638,3.0862299950502754,41406.4,2.9576,1.490212857142857,0.5502221428571429,1,0.6295924113808847,True,2026-09-30,41406.4,2026-10-30,37132.45999999999,43417.75999999999,2011.3600000000008,20000.0,17988.64,29,11458.42,5.359063465992693,131,2544.6799999999985,15443.96,False,False,False,0.8967806909076855,0,0.0005970542526631927,SPENDING_PRESSURE,True,SPENDING_CONTROL,1,0,0,0
238,2026-09-01,125694.05,0.0,125694.05,107605.83,69506.08,33698.55,35807.53,38099.75,238,237,1,7.933333333333334,7.9,980.2515966386554,255.015,8377.633944046824,85352.3,103440.52,49392.69,175086.74,134644.1289495798,18088.220000000016,0.1439067322598008,1.1680970259696897,0.4848288092207184,0.5151711907792814,0.3929596508347054,1.0712052714474536,18088.22,RECOVERY,SPENDING_PRESSURE,True,SPENDING_PRESSURE->RECOVERY,3,1,75806.9225,26415.1199908325,-6300.842499999999,0.916883019489414,-16.0,0.0499234435230852,90532.26666666666,31272.226006949582,69506.08,126469.3,124942.46333333332,1152.4738752064186,132113.73147928645,35524.34,-0.0311355856933456,251.0,-3689.5533333333246,-0.0808678281894205,-0.1593817449537123,0.0014046620023591,0.2119242246547545,0.3211892718340633,49392.69,0.3929596508347054,0.8560932677401992,0.2848784807236301,0,0.1295733864517634,True,2026-09-30,103440.52,2026-10-30,63526.36999999998,107391.62999999987,3951.110000000015,129450.31,125499.19999999998,29,38099.75,6.112660319293434,238,45366.47999999998,80132.72,False,False,False,0.6141342870279459,0,0.000635661991353906,LIQUIDITY_PRESSURE,True,LIQUIDITY_PROTECTION,0,1,0,0
263,2026-09-01,42993.56,0.0,42993.56,39636.21000000001,9372.760000000004,6474.389999999999,2898.3699999999994,30263.45,125,124,1,4.166666666666667,4.133333333333334,661.03816,67.21,4123.605350646796,29912.51,33269.86,16139.47,59133.03,37302.6004,3357.3499999999917,0.0780896022567098,1.084704112729244,0.6907666471775653,0.3092333528224342,0.3753927332372569,0.8676322779504653,3357.350000000002,SPENDING_PRESSURE,LIQUIDITY_STRESS,True,LIQUIDITY_STRESS->SPENDING_PRESSURE,1,1,5945.08375,5400.542338887132,3427.676250000004,1.57655642782156,119.0,0.137761295545789,9291.743333333334,9251.50105660878,0.0,18502.47,43038.62666666667,14501.942519036313,36541.47384236611,8266.17,0.0570812990555525,90.0,3483.433333333332,,,0.5054152294508927,0.1122389929832035,,16139.47,0.3753927332372569,0.92191039774329,0.0674140499181737,0,0.4729392643746715,True,2026-09-30,33269.86,2026-10-30,19109.370000000003,37261.03999999999,3991.179999999993,43576.22,39585.04000000001,29,30263.45,2.539237264753357,125,2797.6600000000035,36787.380000000005,False,False,False,0.5743748245408908,0,0.006140543657743355,LIQUIDITY_PRESSURE,True,LIQUIDITY_PROTECTION,1,0,0,0
264,2026-09-01,20399.94,0.0,20399.94,21695.21,13760.78,5635.82,8124.96,7934.43,139,138,1,4.633333333333334,4.6,302.84280575539566,47.59,1845.659296893318,55607.37,54312.1,34571.54,55554.14,42908.932374100725,-1295.2700000000004,-0.0634938141974927,0.940296959559276,0.4095567257088624,0.5904432742911376,1.6946883177107386,2.1033852243732447,-1295.270000000004,LIQUIDITY_STRESS,RECOVERY,True,RECOVERY->LIQUIDITY_STRESS,2,1,8606.84625,2465.46337757624,5153.933749999998,1.5988179177709836,-2.0,-0.3358348526143532,8911.123333333333,4209.328683582851,6205.099999999999,13760.78,20201.45,199.9864297896248,41003.46546483028,30842.78,0.1672902414064559,141.33333333333334,3355.896666666667,1.0333653983973377,3.4015298438735817,0.0096775901894685,-0.0232931354243152,0.9427318872532786,34571.54,1.6946883177107386,1.0634938141974928,0.398283524363307,1,0.6004828258969941,True,2026-09-30,54312.1,2026-10-30,40310.15999999999,60659.80999999998,6347.710000000003,20740.45,14392.739999999998,28,7934.43,9.459097881007205,140,1380.229999999996,13012.510000000002,False,False,False,0.7421948331955492,0,0.00017047379137506954,OBLIGATION_PRESSURE,True,OBLIGATION_MANAGEMENT,0,1,0,0
276,2026-09-01,25444.22,0.0,25444.22,29270.410000000003,8362.710000000001,1869.49,6493.219999999999,20907.7,116,115,1,3.8666666666666663,3.8333333333333335,471.6778448275862,20.0,2612.6132520433835,80638.11,76811.92,72738.85,98183.07,85174.67629310346,-3826.1900000000014,-0.1503756059332926,0.8692812980754283,0.2235507389351059,0.7764492610648939,2.858757313055775,3.347505889082214,-3826.1900000000014,LIQUIDITY_STRESS,SPENDING_PRESSURE,True,SPENDING_PRESSURE->LIQUIDITY_STRESS,2,1,3729.82375,2319.30786465604,4632.886250000001,2.242119349473283,12.0,-0.2045986065208432,4522.276666666667,3328.7332636955666,2465.0599999999995,8362.710000000001,25317.75333333333,552.7198756452857,84180.31954733485,69247.29,-0.0042752873699651,103.66666666666669,-112.22333333333276,2.392497545698686,6.046512132656161,0.0295984746341566,-0.0474489047424351,2.4925318640414758,72738.85,2.858757313055775,1.1503756059332926,0.255194303460668,1,0.390867447363765,True,2026-09-30,76811.92,2026-10-30,68838.91,78738.45000000003,1926.5299999999988,25632.69,23706.16,28,20907.7,4.899850772681835,108,942.390000000003,22763.77,False,False,False,0.8962008761140199,0,5.746562410740532e-05,OBLIGATION_PRESSURE,True,OBLIGATION_MANAGEMENT,1,0,0,0
296,2026-09-01,92270.08,0.0,92270.08,93535.34,47256.96,19668.45,27588.51,46278.38,135,134,1,4.5,4.466666666666667,1376.3364444444444,174.62,8636.284804316228,388417.48,387152.22,299101.49,391371.57,338288.388,-1265.2600000000093,-0.0137125707488278,0.9864729202887378,0.4162021848210295,0.5837978151789706,3.241586980308243,3.6662847588297303,-1265.2600000000093,LIQUIDITY_STRESS,SPENDING_PRESSURE,True,SPENDING_PRESSURE->LIQUIDITY_STRESS,1,1,22471.43625,3639.518594986892,24785.52375,2.102979065256677,7.0,-0.259851890383756,29349.61333333333,16376.227133260378,15135.139999999998,47256.96,88066.33666666667,10134.309862868486,327086.11963378097,291255.5,0.1432350689917627,128.0,12438.343333333338,0.8418926176903225,2.2744062666904035,-0.0330344164833587,-0.0032574744061467,0.1467156982829036,299101.49,3.241586980308243,1.013712570748828,0.2989973564561773,1,0.458111952082568,True,2026-09-30,387152.22,2026-10-30,316614.2900000001,406226.5,19074.279999999984,92675.58,73601.30000000002,29,46278.38,10.36829292641618,129,8366.44000000001,65234.86000000001,False,False,False,0.8178031111380432,0,8.476207972749042e-05,OBLIGATION_PRESSURE,True,OBLIGATION_MANAGEMENT,1,0,0,0
333,2026-09-01,56867.06,12457.01,69324.06999999999,61951.3,34206.54,21543.77,12662.77,27744.76,148,146,2,4.933333333333334,4.866666666666666,886.9957432432432,218.965,4910.636813803594,63122.52,70495.29,13740.31,82065.52,46753.39736486486,7372.769999999997,0.106352238118737,1.1190091249094043,0.6298143571375532,0.3701856428624467,0.1982040292787195,0.6744179527379864,7372.769999999997,LIQUIDITY_STRESS,SPENDING_PRESSURE,True,SPENDING_PRESSURE->LIQUIDITY_STRESS,7,1,20877.35875,4062.635618664449,13329.18125,1.6384515114968747,-22.0,-0.0097369551430533,23845.620000000006,9905.118287188696,14469.940000000002,34206.54,57601.84,11551.002393684284,42858.58450875697,13740.31,0.1030990258742226,160.66666666666666,6011.459999999999,0.4963242080840297,0.3001177653133411,0.2108709637020291,0.1168009452094116,-0.083528921922038,13740.31,0.1982040292787195,0.8936477618812629,0.1826605102672131,0,0.3133873348076036,True,2026-09-30,70495.29,2026-10-30,30036.360000000022,78308.49,7813.199999999997,54046.85,46233.65,29,27744.76,4.488852669837476,160,7179.639999999999,39054.01,False,False,False,0.4260761250858039,0,0.000770547624993456,LIQUIDITY_PRESSURE,True,LIQUIDITY_PROTECTION,1,0,0,0
341,2026-09-01,26746.77,0.0,26746.77,26084.630000000005,5190.43,4192.1900000000005,998.24,20894.2,205,204,1,6.833333333333333,6.8,257.71414634146345,21.02,2070.6228391019604,25843.36,26505.5,930.11,27676.88,10484.359707317077,662.1399999999958,0.0247558864117048,1.0253842971895708,0.8076768206102385,0.1923231793897615,0.03477466624942,0.3919860120424662,662.1399999999994,LIQUIDITY_STRESS,LIQUIDITY_STRESS,False,NO_CHANGE,9,0,4602.8325,1563.6165647877272,587.5974999999999,1.1276599789368829,12.0,0.0511654208688069,5896.59,2106.735175478874,4233.65,8265.69,26180.3,1498.3418887890705,11647.224780124508,930.11,-0.0230933775348875,195.66666666666663,-610.4900000000004,0.2259941185501874,-0.0945258288357748,0.0925383486422908,0.0256212814432799,0.713798524473952,930.11,0.03477466624942,0.9752441135882952,0.0373218897085517,0,0.0916768093995484,True,2026-09-30,26505.5,2026-10-30,1695.8099999999986,21834.96,-4670.540000000001,25538.75,30209.29,29,20894.2,2.4908467421581117,206,5932.720000000001,24276.57,False,False,True,0.0639795514138574,1,0.7535089342153256,LIQUIDITY_PRESSURE,True,LIQUIDITY_PROTECTION,1,0,1,1
352,2026-09-01,23911.96,0.0,23911.96,25263.86,17677.97,9331.73,8346.24,7585.89,182,181,1,6.066666666666666,6.033333333333333,270.1968131868132,56.040000000000006,1844.2207022191396,27318.29,25966.39,17356.15,41268.11,29205.928626373625,-1351.9000000000017,-0.0565365616202102,0.9464887788326882,0.5278733927028951,0.4721266072971047,0.7258355233113473,1.2213941737261866,-1351.9000000000017,LIQUIDITY_STRESS,STABLE,True,STABLE->LIQUIDITY_STRESS,6,1,12947.03875,1823.8836059466807,4730.9312500000015,1.365406433189211,25.0,-0.2316773440268371,13515.636666666667,3617.767322566964,11127.100000000002,17677.97,23309.226666666666,672.2937002778917,26916.17830966001,12165.21,0.096671811641487,167.33333333333334,2207.7,0.5055536440626001,1.921872100879757,0.0205026982850045,-0.0494869920481846,0.4503065446386713,17356.15,0.7258355233113473,1.0565365616202105,0.3490403965212387,1,0.367415467839165,True,2026-09-30,25966.39,2026-10-30,18587.72,31384.20999999999,5417.82,23360.1,17942.28,29,7585.89,6.502399850248289,167,2984.6899999999987,14957.59,False,False,False,0.7158376655361027,0,0.0019571055379282386,OBLIGATION_PRESSURE,True,OBLIGATION_MANAGEMENT,1,0,0,0
357,2026-09-01,21711.62,0.0,21711.62,25044.75,21297.15,9671.06,11626.090000000002,3747.6,152,151,1,5.066666666666666,5.033333333333333,307.60769736842104,97.155,1782.9456916736349,30496.17,27163.04,7776.54,30433.89,22173.296315789477,-3333.130000000001,-0.1535182542804268,0.8669130256840255,0.4541011355979555,0.5458988644020445,0.358174102162805,1.0212640197179883,-3333.1299999999974,LIQUIDITY_STRESS,LIQUIDITY_STRESS,False,NO_CHANGE,4,0,16777.7875,2919.117144533111,4519.362500000003,1.2693658207317269,13.0,-0.1189927542804267,18285.86333333334,2612.9205073506027,16617.530000000002,21297.15,20570.54,988.2042677503462,23714.946980413035,7776.54,-0.068766751426809,150.33333333333334,-1462.9233333333348,0.2569948137598556,0.1905792790015841,0.0855809999999999,-0.1092966756153313,0.2374142864492383,7776.54,0.358174102162805,1.1535182542804268,0.5354777764164996,1,0.1796999304709718,True,2026-09-30,27163.04,2026-10-30,10727.660000000003,29493.96,2330.9199999999983,20000.0,17669.08,29,3747.6,12.58486498025403,131,5100.090000000002,12568.99,False,False,False,0.3949359129169638,0,0.029232345099991668,LIQUIDITY_PRESSURE,True,LIQUIDITY_PROTECTION,0,1,0,0
358,2026-09-01,20074.29,0.0,20074.29,18973.91,3062.08,2156.15,905.93,15911.830000000002,142,141,1,4.733333333333333,4.7,274.987323943662,20.0,1869.5382970138105,20301.99,21402.37,1840.28,21914.57,8000.052464788732,1100.380000000001,0.0548153882403811,1.0579943722722414,0.704145548124151,0.2958544518758491,0.0916734788627642,0.3985223121110999,1100.3799999999974,LIQUIDITY_STRESS,LIQUIDITY_STRESS,False,NO_CHANGE,9,0,3703.73375,1429.4127302191275,-641.65375,0.826754892950931,-24.0,0.1578064176589517,4424.043333333333,2204.8919733704265,3062.08,6967.910000000001,20538.570000000003,403.0073960859759,9434.198819966536,1840.28,0.0102915067436986,148.66666666666666,202.69666666666672,-0.5605454146221751,-0.792304112283662,-0.0322546588402264,0.0542005980694502,-1.7097154072813447,1840.28,0.0916734788627642,0.9451846117596188,0.04512886881678,0,0.3270250417057881,True,2026-09-30,21402.37,2026-10-30,2790.3700000000013,23276.079999999994,1873.7099999999991,20995.94,19122.23,29,15911.830000000002,2.6645778643939755,124,997.3899999999994,18124.84,False,False,False,0.1303766825823495,0,0.2348976267901606,LIQUIDITY_PRESSURE,True,LIQUIDITY_PROTECTION,0,1,0,0
372,2026-09-01,71044.85,0.0,71044.85,64003.21,28060.53,17330.62,10729.91,35942.68,157,156,1,5.233333333333333,5.2,860.1787261146496,154.28,6095.430227390269,81167.84,88209.48,17738.24,88783.09,36650.69420382166,7041.640000000007,0.0991154179366978,1.1100201068040183,0.6176155617873219,0.3823844382126781,0.2496766479202926,0.5158810836228334,7041.639999999999,LIQUIDITY_STRESS,LIQUIDITY_STRESS,False,NO_CHANGE,9,0,29048.0525,7354.476373705531,-987.5224999999992,0.9660038310657832,-3.0,0.0250358711993102,30532.30666666667,5483.001179375518,26720.32,36816.07,69220.33,1701.6496054416657,33180.34510960722,7825.25,0.0392660006070137,161.0,2745.3433333333355,0.0501569591980934,0.0567539751714898,0.049772269345137,0.0867540641712283,0.3243782435448474,17738.24,0.2496766479202926,0.900884582063302,0.1510300887397186,0,0.1437524210074017,True,2026-09-30,88209.48,2026-10-30,73227.42999999992,73227.42999999992,-14982.050000000005,71044.85,86026.90000000001,29,35942.68,4.430786185114744,163,19453.61000000001,66573.29,False,False,False,0.8301537431124174,0,0.0017783931412726124,LIQUIDITY_PRESSURE,True,LIQUIDITY_PROTECTION,0,1,0,0
389,2026-09-01,20844.1,0.0,20844.1,22010.26,8099.98,2395.5200000000004,5704.46,13910.28,76,75,1,2.533333333333333,2.5,563.8731578947369,42.48,2531.843320373102,52448.86,51282.7,51282.7,73292.96,59605.53894736842,-1166.1600000000035,-0.0559467667109639,0.947017436413745,0.2957439401084941,0.704256059891506,2.4602981179326524,2.859588034377518,-1166.1600000000035,LIQUIDITY_STRESS,SPENDING_PRESSURE,True,SPENDING_PRESSURE->LIQUIDITY_STRESS,1,1,4226.2375,1274.6832705057132,3873.7425,1.916593660436736,-17.0,-0.2699995461321643,5984.276666666666,2437.772353324513,3318.45,8099.98,22285.63,3255.2906862060736,56936.6341202406,46880.75,0.0988898375700788,85.0,2391.073333333335,0.2395904750244859,4.183139799015065,-0.19869802508689,-0.0222342296858312,-0.7295216104370998,51282.7,2.4602981179326524,1.055946766710964,0.2736726459765593,1,0.4451576918891997,True,2026-09-30,51282.7,2026-10-30,51166.77,54172.519999999975,2889.82,20000.0,17110.18,27,13910.28,5.124461908746625,75,1031.7900000000009,16078.39,False,False,False,0.997739393596671,0,8.998067480820961e-05,OBLIGATION_PRESSURE,True,OBLIGATION_MANAGEMENT,1,0,0,0
396,2026-09-01,49004.31,0.0,49004.31,52189.16,30249.27,13039.54,17209.729999999996,21939.89,156,155,1,5.2,5.166666666666667,648.6760897435896,112.005,4198.11982428856,136038.2,132853.35,90063.4,139067.71,118585.19955128204,-3184.850000000006,-0.0649912222006596,0.9389748752422916,0.4310695762244841,0.5689304237755158,1.8378669141551016,2.419893261455616,-3184.850000000006,LIQUIDITY_STRESS,STABLE,True,STABLE->LIQUIDITY_STRESS,1,1,19464.96625,3595.186587464401,10784.303749999995,1.5540366015276288,-14.0,-0.2563079509633356,22704.846666666665,6550.967909815564,18456.78,30249.27,48761.44666666666,2499.3504124538736,113792.31689526486,87048.67,0.0836608213550528,156.33333333333334,4116.709999999996,0.5585586513943124,3.683990354257843,-0.041583594918884,-0.0234114388458536,0.5069944023757946,90063.4,1.8378669141551016,1.0649912222006597,0.3511880893741794,1,0.4913648238903851,True,2026-09-30,132853.35,2026-10-30,100320.97999999998,143870.51999999996,11017.170000000006,48629.91,37612.74,29,21939.89,8.271840013783114,132,5224.75,32387.99,False,False,False,0.7551257081586574,0,5.800191925644779e-05,OBLIGATION_PRESSURE,True,OBLIGATION_MANAGEMENT,0,1,0,0
412,2026-09-01,22116.35,4926.31,27042.66,25531.830000000005,3487.68,2388.4100000000003,1099.27,22044.15,159,157,2,5.3,5.233333333333333,330.6571698113208,20.0,2023.3963778602904,37099.76,38610.59,11884.4,38927.06,18891.131006289317,1510.8299999999945,0.0558683946031934,1.059174371754786,0.6848134003119554,0.3151865996880448,0.4394686025709009,0.6985677816564388,1510.8299999999945,SPENDING_PRESSURE,LIQUIDITY_STRESS,True,LIQUIDITY_STRESS->SPENDING_PRESSURE,2,1,908.61375,1708.3298198862244,2579.06625,3.838462713116547,153.0,0.0808120542371751,2558.863333333333,2243.6058136921765,0.0,4188.91,25676.14333333333,3680.658833202727,19827.56240209644,9631.58,0.0365862153131319,105.0,1073.1299999999974,,,0.2573495873797582,0.040723444033061,,11884.4,0.4394686025709009,0.9441316053968066,0.0406494775292075,0,0.2732025083983403,True,2026-09-30,38610.59,2026-10-30,13789.969999999994,36110.4,-2500.1899999999987,22480.43,24980.62,29,22044.15,2.771303044118281,150,1036.4700000000012,23944.15,False,False,False,0.3571551224676959,0,0.011941296195136454,LIQUIDITY_PRESSURE,True,LIQUIDITY_PROTECTION,1,0,0,0
430,2026-09-01,26405.07,0.0,26405.07,28596.29,26805.01,11678.7,15126.31,1791.28,184,183,1,6.133333333333334,6.1,298.92043478260865,81.77000000000001,2062.9168297639403,51791.67,49600.45,25419.52,51824.59,44673.70940217392,-2191.220000000001,-0.0829848207181424,0.9233739761346664,0.435690939865346,0.5643090601346539,0.9626757285627344,1.6918610479795706,-2191.220000000001,LIQUIDITY_STRESS,STABLE,True,STABLE->LIQUIDITY_STRESS,4,1,20309.515,2174.036548227415,6495.495000000003,1.3198252149300465,-1.0,-0.3795337483883578,22325.79333333333,3887.921267957127,19824.66,26805.01,27789.963333333333,2546.175186163219,37609.8037666906,19400.49,0.1232456096064674,183.0,3672.890000000001,0.3521043992683861,1.3037188320509774,-0.1406954864584642,-0.042308348041297,0.3778099946400519,25419.52,0.9626757285627344,1.0829848207181425,0.5728562734353667,1,0.5869366023187912,True,2026-09-30,49600.45,2026-10-30,29654.120000000014,58847.08000000001,9246.629999999996,31039.05,21792.42,29,1791.28,45.01780849448439,171,6038.720000000001,15753.7,False,False,False,0.5978598984485023,0,0.00027207508597951554,SPENDING_PRESSURE,True,SPENDING_CONTROL,1,0,0,0
487,2026-09-01,36579.97,0.0,36579.97,34301.490000000005,5582.03,3979.24,1602.79,28719.46,154,153,1,5.133333333333334,5.1,460.2692207792208,33.495000000000005,3203.427966689844,42793.97,45072.45,13747.7,50327.67,30194.28668831169,2278.479999999996,0.0622876399297209,1.0664251028162333,0.7128661078496533,0.2871338921503467,0.3758258959753111,0.8254322430639416,2278.479999999996,SPENDING_PRESSURE,LIQUIDITY_STRESS,True,LIQUIDITY_STRESS->SPENDING_PRESSURE,4,1,7575.92625,4905.315974881413,-1993.8962500000007,0.7368115548907302,-1.0,-0.0197469833601987,5733.29,1830.8622448453032,3982.750000000001,7635.09,36801.973333333335,2697.285819232609,27603.312269354745,9375.81,0.0629157857333572,151.66666666666666,2349.223333333335,-0.2688979435736841,-0.1269493695018656,-0.0763426877490316,0.0532430153126712,-1.1859376774259216,13747.7,0.3758258959753111,0.937712360070279,0.0438160556173228,0,0.1121500087536253,True,2026-09-30,45072.45,2026-10-30,15891.979999999983,47550.6,2478.1500000000087,36703.15,34224.99999999999,28,28719.46,2.8473933702096077,128,1506.1999999999937,32718.8,False,False,False,0.3525874453241389,0,0.04782523951016057,LIQUIDITY_PRESSURE,True,LIQUIDITY_PROTECTION,1,0,0,0
501,2026-09-01,112992.65,0.0,112992.65,143129.71,90081.88,18847.91,71233.97,53047.83,77,76,1,2.566666666666667,2.533333333333333,3326.2644155844155,607.46,13877.72439193164,356930.42,326793.36,223580.38,336816.31,291350.4405194805,-30137.06,-0.2667169944239735,0.7894423177410197,0.2092308686275197,0.7907691313724803,1.978716137731083,2.5784901984286632,-30137.06,LIQUIDITY_STRESS,SPENDING_PRESSURE,True,SPENDING_PRESSURE->LIQUIDITY_STRESS,1,1,46192.605,9559.403636082265,43889.275,1.950136390879016,-10.0,-0.3511630520066402,66572.69,21601.34339658762,47599.61,90081.88,126254.58333333331,25667.812349581585,285397.051535055,206824.67,0.0264177351060633,76.66666666666667,6634.06333333332,0.8924919762998056,1.4687659422861516,0.0278539242695281,-0.0844339913644793,1.125209028077966,223580.38,1.978716137731083,1.2667169944239736,0.6304301208972443,1,0.6311013653758669,True,2026-09-30,326793.36,2026-10-30,238642.33999999997,349940.18,23146.819999999992,118202.98,95056.16,23,53047.83,8.388587054362072,68,18882.170000000013,76173.98999999999,False,False,False,0.730254555967722,0,9.127714942808182e-05,SPENDING_PRESSURE,True,SPENDING_CONTROL,1,0,0,0
503,2026-09-01,26131.12,0.0,26131.12,28303.200000000004,20479.35,6652.82,13826.53,7823.849999999999,189,188,1,6.3,6.266666666666667,288.01227513227514,55.68,2015.6989795110064,81036.49,78864.41,53452.85,79583.97,64386.36740740741,-2172.0800000000054,-0.0831223460762495,0.9232567342208652,0.3248550369030267,0.6751449630969732,2.045562915022394,2.463972742362647,-2172.0800000000017,LIQUIDITY_STRESS,RECOVERY,True,RECOVERY->LIQUIDITY_STRESS,2,1,11656.9425,2494.513644029633,8822.4075,1.7568371809331649,0.0,-0.3142232565187285,14765.073333333334,5133.196832543374,10544.12,20479.35,25864.36666666667,1720.6981780757849,62812.5315873016,51353.24,0.1278235189852946,173.66666666666666,3275.4433333333327,0.54307834309718,1.2747737817116906,-0.0475646875595702,-0.0268037275553272,0.284391036807039,53452.85,2.045562915022394,1.0831223460762496,0.529121216388735,1,0.5291414268913707,True,2026-09-30,78864.41,2026-10-30,62741.80000000005,91398.31000000006,12533.9,28922.3,16388.399999999998,28,7823.849999999999,13.77668411332017,154,2506.2099999999973,13882.19,False,False,False,0.7955654521475536,0,9.010111797000434e-05,SPENDING_PRESSURE,True,SPENDING_CONTROL,0,1,0,0
505,2026-09-01,25935.18,0.0,25935.18,26216.74,4582.59,1285.56,3297.03,21634.15,153,152,1,5.1,5.066666666666666,340.8622222222222,25.52,2340.6466713401137,42313.99,42032.43,16237.73,42292.54,22555.383071895427,-281.5599999999977,-0.0108562963511337,0.9892602970468488,0.280531315260584,0.7194686847394159,0.6260889648731954,0.8696829199525674,-281.5599999999977,LIQUIDITY_STRESS,LIQUIDITY_STRESS,False,NO_CHANGE,6,0,4176.844999999999,1702.3192250909594,405.7450000000008,1.097141502737114,16.0,0.0027690619007782,4609.21,1100.3215324167734,3522.44,5722.599999999999,26201.22666666667,1533.230541710333,23277.98414764722,15120.14,-0.0022560780446948,136.66666666666666,-42.13333333333139,0.3009703500982275,0.4859987470309592,0.0449968027792249,-0.0066540640577738,0.6854389482878614,16237.73,0.6260889648731954,1.0108562963511338,0.1271257805035477,1,0.0820037824274378,True,2026-09-30,42032.43,2026-10-30,42032.43,43178.27,1145.84,25935.18,24789.34,29,21634.15,3.141681554394326,133,1998.3500000000024,22790.99,False,False,False,1.0,0,0.007651090337483547,OBLIGATION_PRESSURE,True,OBLIGATION_MANAGEMENT,0,1,0,0
